YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
2010100000,2010,35216,Yamaguchi-ken Sanyoonoda-shi,,"64,550",,"17,583",,500,,720,,***,,***,,"13,299",,"7,094",,***,,***,,***,,***,,"9,076,377",,7,,13,,7,,4,,"28,774",,79.4,,86.6,,7,,60,,34,,4,,***,
2010100000,2010,35305,Yamaguchi-ken Suooshima-cho,,"19,084",,"9,101",,75,,469,,***,,***,,"13,817",,"6,649",,***,,***,,***,,***,,"3,145,820",,1,,13,,5,,1,,"7,730",,78.7,,86.1,,4,,13,,7,,2,,***,
2010100000,2010,35321,Yamaguchi-ken Waki-cho,,"6,378",,"1,408",,67,,69,,***,,***,,"1,056",,452,,***,,***,,***,,***,,"813,394",,1,,1,,1,,0,,"2,908",,79.2,,85.7,,0,,5,,3,,1,,***,
2010100000,2010,35341,Yamaguchi-ken Kaminoseki-cho,,"3,332",,"1,628",,23,,81,,***,,***,,"3,481",,"1,327",,***,,***,,***,,***,,"797,259",,1,,2,,2,,0,,"1,363",,78.9,,85.6,,0,,7,,2,,0,,***,
2010100000,2010,35343,Yamaguchi-ken Tabuse-cho,,"15,986",,"4,584",,123,,180,,***,,***,,"5,035",,"2,584",,***,,***,,***,,***,,"1,636,453",,2,,5,,1,,3,,"7,333",,78.7,,86.5,,0,,6,,6,,0,,***,
2010100000,2010,35344,Yamaguchi-ken Hirao-cho,,"13,491",,"4,683",,97,,154,,***,,***,,"3,447",,"2,051",,***,,***,,***,,***,,"1,380,175",,1,,2,,1,,1,,"5,699",,79.6,,88.2,,1,,9,,4,,3,,***,
2010100000,2010,35502,Yamaguchi-ken Abu-cho,,"3,743",,"1,648",,16,,83,,***,,***,,"11,607",,"1,813",,***,,***,,***,,***,,"574,089",,0,,2,,2,,1,,"1,798",,78.8,,85.8,,0,,3,,1,,2,,***,
2010100000,2010,36201,Tokushima-ken Tokushima-shi,,"264,548",,"61,457",,"2,153",,"2,609",,***,,***,,"19,162",,"13,924",,***,,***,,***,,***,,"38,146,884",,34,,35,,19,,13,,"115,734",,79.7,,86.1,,49,,320,,187,,12,,***,
2010100000,2010,36202,Tokushima-ken Naruto-shi,,"61,513",,"16,323",,426,,723,,***,,***,,"13,546",,"5,974",,***,,***,,***,,***,,"7,858,029",,19,,18,,7,,4,,"27,518",,78.5,,85.4,,7,,55,,29,,3,,***,
2010100000,2010,36203,Tokushima-ken Komatsushima-shi,,"40,614",,"10,661",,343,,456,,***,,***,,"4,530",,"3,824",,***,,***,,***,,***,,"5,915,064",,11,,11,,3,,2,,"18,006",,79.3,,86.5,,7,,28,,19,,3,,***,
2010100000,2010,36204,Tokushima-ken Anan-shi,,"76,063",,"20,283",,632,,934,,***,,***,,"27,947",,"12,901",,***,,***,,***,,***,,"10,297,603",,15,,26,,11,,5,,"33,681",,79.9,,85.9,,7,,69,,33,,5,,***,
2010100000,2010,36205,Tokushima-ken Yoshinogawa-shi,,"44,020",,"13,280",,283,,569,,***,,***,,"14,419",,"6,551",,***,,***,,***,,***,,"6,824,877",,18,,17,,6,,2,,"18,813",,80.3,,87,,5,,53,,26,,9,,***,
2010100000,2010,36206,Tokushima-ken Awa-shi,,"39,247",,"11,305",,247,,535,,***,,***,,"19,097",,"8,978",,***,,***,,***,,***,,"6,009,194",,10,,11,,4,,3,,"18,626",,79.1,,86.3,,3,,33,,18,,4,,***,
2010100000,2010,36207,Tokushima-ken Mima-shi,,"32,484",,"10,338",,221,,513,,***,,***,,"36,738",,"7,622",,***,,***,,***,,***,,"5,507,352",,24,,27,,9,,3,,"13,410",,78.9,,85.9,,8,,32,,16,,5,,***,
2010100000,2010,36208,Tokushima-ken Miyoshi-shi,,"29,951",,"11,385",,146,,565,,***,,***,,"72,148",,"9,403",,***,,***,,***,,***,,"6,128,197",,26,,39,,6,,3,,"12,257",,78.1,,86.3,,6,,26,,14,,9,,***,
2010100000,2010,36301,Tokushima-ken Katsuura-cho,,"5,765",,"2,032",,29,,91,,***,,***,,"6,980",,"2,290",,***,,***,,***,,***,,"718,138",,0,,2,,1,,1,,"2,990",,79.3,,86.9,,1,,2,,3,,0,,***,
2010100000,2010,36302,Tokushima-ken Kamikatsu-cho,,"1,783",,935,,8,,45,,***,,***,,"10,968",,"1,598",,***,,***,,***,,***,,"425,807",,1,,1,,1,,0,,883,,79.4,,86.3,,0,,4,,0,,2,,***,
2010100000,2010,36321,Tokushima-ken Sanagouchi-son,,"2,588",,984,,18,,38,,***,,***,,"4,230",,"1,340",,***,,***,,***,,***,,"363,595",,0,,1,,1,,0,,"1,519",,79.9,,85.2,,0,,2,,0,,0,,***,
2010100000,2010,36341,Tokushima-ken Ishii-cho,,"25,954",,"6,705",,206,,282,,***,,***,,"2,883",,"2,605",,***,,***,,***,,***,,"2,789,276",,6,,6,,2,,1,,"11,947",,79.6,,86.2,,2,,23,,16,,3,,***,
2010100000,2010,36342,Tokushima-ken Kamiyama-cho,,"6,038",,"2,801",,25,,133,,***,,***,,"17,331",,"3,069",,***,,***,,***,,***,,"945,112",,4,,8,,3,,1,,"2,915",,79.1,,86.4,,0,,6,,2,,1,,***,
2010100000,2010,36368,Tokushima-ken Naka-cho,,"9,318",,"3,955",,52,,150,,***,,***,,"69,486",,"3,469",,***,,***,,***,,***,,"1,444,129",,7,,7,,4,,1,,"4,175",,79.9,,87.4,,1,,11,,3,,4,,***,
2010100000,2010,36383,Tokushima-ken Mugi-cho,,"4,826",,"2,007",,17,,95,,***,,***,,"5,657",,749,,***,,***,,***,,***,,"753,451",,0,,2,,1,,0,,"2,040",,79.7,,86,,1,,8,,3,,2,,***,
2010100000,2010,36387,Tokushima-ken Minami-cho,,"7,765",,"3,193",,36,,130,,***,,***,,"14,085",,"1,565",,***,,***,,***,,***,,"1,178,984",,1,,5,,4,,0,,"3,271",,79.3,,86.8,,3,,6,,3,,3,,***,
2010100000,2010,36388,Tokushima-ken Kaiyo-cho,,"10,446",,"3,900",,53,,184,,***,,***,,"32,758",,"2,616",,***,,***,,***,,***,,"1,456,754",,1,,6,,3,,1,,"4,520",,79.3,,86.1,,1,,8,,5,,1,,***,
2010100000,2010,36401,Tokushima-ken Matsushige-cho,,"15,070",,"2,952",,140,,110,,***,,***,,"1,394",,"1,388",,***,,***,,***,,***,,"1,469,121",,4,,3,,1,,0,,"7,125",,79.7,,87,,2,,12,,6,,2,,***,
2010100000,2010,36402,Tokushima-ken Kitajima-cho,,"21,658",,"4,378",,209,,166,,***,,***,,877,,877,,***,,***,,***,,***,,"1,818,499",,3,,3,,1,,0,,"9,924",,80.8,,85.6,,3,,21,,15,,1,,***,
2010100000,2010,36403,Tokushima-ken Aizumi-cho,,"33,338",,"5,628",,333,,217,,***,,***,,"1,627",,"1,627",,***,,***,,***,,***,,"2,861,386",,4,,4,,2,,0,,"15,200",,79.9,,87.2,,2,,28,,17,,2,,***,
2010100000,2010,36404,Tokushima-ken Itano-cho,,"14,241",,"3,552",,96,,176,,***,,***,,"3,618",,"1,875",,***,,***,,***,,***,,"1,580,586",,4,,4,,1,,1,,"5,977",,78.6,,86.4,,2,,13,,5,,1,,***,
2010100000,2010,36405,Tokushima-ken Kamiita-cho,,"12,727",,"3,257",,69,,147,,***,,***,,"3,451",,"2,183",,***,,***,,***,,***,,"1,405,851",,4,,4,,1,,0,,"5,651",,79.4,,86.5,,1,,10,,7,,2,,***,
2010100000,2010,36468,Tokushima-ken Tsurugi-cho,,"10,490",,"4,187",,49,,238,,***,,***,,"19,480",,"3,214",,***,,***,,***,,***,,"1,727,925",,18,,19,,4,,1,,"4,021",,78.5,,85.2,,3,,12,,5,,2,,***,
2010100000,2010,36489,Tokushima-ken Higashimiyoshi-cho,,"15,044",,"4,428",,113,,201,,***,,***,,"12,255",,"2,665",,***,,***,,***,,***,,"1,876,684",,7,,7,,2,,0,,"6,890",,79.1,,87.3,,3,,14,,8,,3,,***,
2010100000,2010,37201,Kagawa-ken Takamatsu-shi,,"419,429",,"93,667",,"3,984",,"3,993",,***,,***,,"37,512",,"23,295",,***,,***,,***,,***,,"56,169,827",,55,,54,,28,,14,,"191,257",,80.1,,86.1,,37,,406,,231,,19,,***,
2010100000,2010,37202,Kagawa-ken Marugame-shi,,"110,473",,"25,323",,"1,066",,"1,060",,***,,***,,"11,179",,"8,156",,***,,***,,***,,***,,"15,448,453",,12,,18,,10,,5,,"50,981",,79.4,,87.1,,12,,83,,51,,10,,***,
2010100000,2010,37203,Kagawa-ken Sakaide-shi,,"55,621",,"16,158",,396,,737,,***,,***,,"9,246",,"6,540",,***,,***,,***,,***,,"7,635,533",,12,,14,,7,,4,,"24,942",,79.7,,85.6,,6,,50,,29,,5,,***,
2010100000,2010,37204,Kagawa-ken Zentsuji-shi,,"33,817",,"8,614",,302,,408,,***,,***,,"3,988",,"2,972",,***,,***,,***,,***,,"4,853,644",,9,,8,,2,,2,,"15,679",,79.7,,86.2,,4,,32,,14,,4,,***,
2010100000,2010,37205,Kagawa-ken Kanonji-shi,,"62,690",,"17,472",,488,,801,,***,,***,,"11,747",,"7,282",,***,,***,,***,,***,,"7,330,530",,9,,13,,5,,3,,"31,203",,79.3,,86.7,,7,,46,,30,,2,,***,
2010100000,2010,37206,Kagawa-ken Sanuki-shi,,"53,000",,"15,379",,338,,693,,***,,***,,"15,890",,"7,545",,***,,***,,***,,***,,"6,598,740",,13,,14,,6,,4,,"24,114",,79,,86.1,,2,,39,,21,,6,,***,
2010100000,2010,37207,Kagawa-ken Higashikagawa-shi,,"33,625",,"11,390",,160,,453,,***,,***,,"15,335",,"4,781",,***,,***,,***,,***,,"4,125,542",,7,,8,,3,,1,,"15,849",,79.9,,86.6,,3,,24,,16,,3,,***,
2010100000,2010,37208,Kagawa-ken Mitoyo-shi,,"68,512",,"20,623",,489,,910,,***,,***,,"22,266",,"14,300",,***,,***,,***,,***,,"8,301,925",,21,,26,,9,,3,,"33,400",,79.7,,86.5,,7,,39,,21,,6,,***,
2010100000,2010,37322,Kagawa-ken Tonosho-cho,,"15,123",,"5,038",,92,,275,,***,,***,,"7,439",,"2,635",,***,,***,,***,,***,,"1,698,832",,6,,5,,2,,1,,"7,109",,79.5,,85.8,,1,,8,,5,,2,,***,
2010100000,2010,37324,Kagawa-ken Shodoshima-cho,,"16,152",,"5,860",,77,,240,,***,,***,,"9,563",,"2,377",,***,,***,,***,,***,,"1,807,219",,6,,4,,2,,1,,"7,191",,79.7,,86.8,,3,,5,,9,,2,,***,
2010100000,2010,37341,Kagawa-ken Miki-cho,,"28,464",,"6,878",,219,,299,,***,,***,,"7,578",,"3,754",,***,,***,,***,,***,,"2,783,292",,9,,4,,1,,1,,"13,696",,80,,86.4,,3,,19,,10,,2,,***,
2010100000,2010,37364,Kagawa-ken Naoshima-cho,,"3,325",,"1,009",,22,,48,,***,,***,,"1,423",,464,,***,,***,,***,,***,,"371,441",,1,,1,,1,,0,,"1,701",,79.5,,86.3,,0,,2,,1,,0,,***,
2010100000,2010,37386,Kagawa-ken Utazu-cho,,"18,434",,"3,127",,234,,140,,***,,***,,807,,713,,***,,***,,***,,***,,"1,986,289",,3,,2,,1,,0,,"8,420",,79.8,,86.4,,0,,12,,6,,1,,***,
2010100000,2010,37387,Kagawa-ken Ayagawa-cho,,"24,625",,"7,006",,154,,322,,***,,***,,"10,967",,"5,765",,***,,***,,***,,***,,"2,782,711",,2,,5,,2,,1,,"11,877",,79.4,,86,,2,,16,,7,,0,,***,
2010100000,2010,37403,Kagawa-ken Kotohira-cho,,"9,967",,"3,360",,62,,120,,***,,***,,846,,636,,***,,***,,***,,***,,"1,207,225",,2,,3,,1,,1,,"4,786",,80.3,,86.6,,2,,12,,6,,3,,***,
2010100000,2010,37404,Kagawa-ken Tadotsu-cho,,"23,498",,"6,303",,174,,267,,***,,***,,"2,434",,"1,859",,***,,***,,***,,***,,"2,449,935",,4,,5,,2,,1,,"10,990",,79.8,,86.8,,4,,14,,8,,1,,***,
2010100000,2010,37406,Kagawa-ken Manno-cho,,"19,087",,"6,038",,140,,298,,***,,***,,"19,433",,"6,116",,***,,***,,***,,***,,"2,394,127",,6,,6,,2,,0,,"9,223",,79.4,,86.4,,1,,14,,6,,3,,***,
2010100000,2010,38201,Ehime-ken Matsuyama-shi,,"517,231",,"112,240",,"4,570",,"4,605",,***,,***,,"42,905",,"23,998",,***,,***,,***,,***,,"70,420,391",,52,,60,,32,,16,,"234,364",,79.7,,86.5,,43,,454,,254,,16,,***,
2010100000,2010,38202,Ehime-ken Imabari-shi,,"166,532",,"47,792",,"1,288",,"2,138",,***,,***,,"41,989",,"19,509",,***,,***,,***,,***,,"21,771,467",,18,,30,,19,,9,,"73,907",,78.8,,86.2,,30,,113,,90,,15,,***,
2010100000,2010,38203,Ehime-ken Uwajima-shi,,"84,210",,"26,359",,584,,"1,243",,***,,***,,"46,958",,"13,861",,***,,***,,***,,***,,"13,608,541",,15,,39,,7,,6,,"38,630",,78.3,,86.4,,7,,84,,45,,4,,***,
2010100000,2010,38204,Ehime-ken Yawatahama-shi,,"38,370",,"12,578",,207,,554,,***,,***,,"13,303",,"6,167",,***,,***,,***,,***,,"5,390,393",,7,,16,,7,,3,,"18,208",,79.3,,85.9,,6,,47,,21,,3,,***,
2010100000,2010,38205,Ehime-ken Niihama-shi,,"121,735",,"32,643",,"1,136",,"1,460",,***,,***,,"23,430",,"6,311",,***,,***,,***,,***,,"17,804,184",,14,,18,,12,,5,,"54,462",,78.5,,86.6,,12,,95,,54,,9,,***,
2010100000,2010,38206,Ehime-ken Saijo-shi,,"112,091",,"30,076",,934,,"1,226",,***,,***,,"50,907",,"15,570",,***,,***,,***,,***,,"13,765,530",,16,,26,,10,,5,,"51,722",,79.6,,87.2,,10,,93,,56,,7,,***,
2010100000,2010,38207,Ehime-ken Ozu-shi,,"47,157",,"14,190",,385,,627,,***,,***,,"43,220",,"11,899",,***,,***,,***,,***,,"6,760,345",,11,,29,,10,,6,,"21,379",,79.8,,86.5,,7,,64,,26,,5,,***,
2010100000,2010,38210,Ehime-ken Iyo-shi,,"38,017",,"10,558",,271,,507,,***,,***,,"19,447",,"7,990",,***,,***,,***,,***,,"4,737,351",,5,,9,,4,,2,,"18,477",,78.5,,86.4,,2,,31,,15,,5,,***,
2010100000,2010,38213,Ehime-ken Shikokuchuo-shi,,"90,187",,"23,369",,767,,995,,***,,***,,"42,050",,"9,396",,***,,***,,***,,***,,"11,303,771",,11,,20,,7,,3,,"42,856",,79.4,,86.5,,9,,59,,38,,5,,***,
2010100000,2010,38214,Ehime-ken Seiyo-shi,,"42,080",,"15,536",,240,,685,,***,,***,,"51,479",,"12,712",,***,,***,,***,,***,,"6,165,277",,8,,26,,5,,3,,"18,892",,78.4,,86.8,,4,,45,,17,,6,,***,
2010100000,2010,38215,Ehime-ken Toon-shi,,"35,253",,"8,402",,253,,342,,***,,***,,"21,145",,"5,004",,***,,***,,***,,***,,"4,366,615",,5,,7,,2,,1,,"15,820",,79.8,,86.7,,4,,30,,12,,3,,***,
2010100000,2010,38356,Ehime-ken Kamijima-cho,,"7,648",,"2,881",,22,,111,,***,,***,,"3,042",,"1,550",,***,,***,,***,,***,,"910,313",,0,,5,,4,,1,,"3,251",,79.2,,86.7,,0,,5,,4,,1,,***,
2010100000,2010,38386,Ehime-ken Kumakogen-cho,,"9,644",,"4,329",,37,,195,,***,,***,,"58,366",,"5,848",,***,,***,,***,,***,,"1,546,398",,9,,9,,3,,1,,"4,088",,79.1,,86.6,,1,,11,,5,,1,,***,
2010100000,2010,38401,Ehime-ken Masaki-cho,,"30,359",,"7,626",,228,,284,,***,,***,,"2,032",,"2,032",,***,,***,,***,,***,,"2,817,417",,4,,3,,3,,1,,"14,021",,78.9,,87.4,,2,,25,,16,,3,,***,
2010100000,2010,38402,Ehime-ken Tobe-cho,,"21,981",,"5,447",,144,,195,,***,,***,,"10,157",,"2,978",,***,,***,,***,,***,,"1,980,435",,4,,6,,1,,1,,"10,582",,80,,87,,1,,18,,10,,2,,***,
2010100000,2010,38422,Ehime-ken Uchiko-cho,,"18,045",,"6,204",,110,,316,,***,,***,,"29,950",,"6,900",,***,,***,,***,,***,,"2,271,413",,5,,10,,4,,2,,"8,618",,78.9,,86.1,,0,,16,,10,,1,,***,
2010100000,2010,38442,Ehime-ken Ikata-cho,,"10,882",,"4,247",,58,,208,,***,,***,,"9,439",,"4,587",,***,,***,,***,,***,,"1,909,794",,0,,9,,3,,1,,"5,312",,78.5,,86.5,,0,,13,,4,,2,,***,
2010100000,2010,38484,Ehime-ken Matsuno-cho,,"4,377",,"1,632",,23,,68,,***,,***,,"9,850",,"1,591",,***,,***,,***,,***,,"663,450",,0,,3,,1,,0,,"2,026",,79.2,,86.6,,0,,6,,2,,0,,***,
2010100000,2010,38488,Ehime-ken Kihoku-cho,,"11,633",,"4,419",,48,,195,,***,,***,,"24,187",,"3,670",,***,,***,,***,,***,,"1,704,092",,0,,6,,2,,2,,"4,762",,79.3,,86.9,,2,,13,,4,,2,,***,
2010100000,2010,38506,Ehime-ken Ainan-cho,,"24,061",,"8,063",,122,,390,,***,,***,,"23,962",,"5,601",,***,,***,,***,,***,,"3,519,929",,1,,18,,7,,1,,"10,228",,78.9,,86.3,,4,,22,,11,,2,,***,
2010100000,2010,39201,Kochi-ken Kochi-shi,,"343,393",,"79,935",,"2,923",,"3,479",,***,,***,,"30,922",,"13,262",,***,,***,,***,,***,,"59,512,825",,24,,45,,27,,17,,"145,864",,78.9,,86.4,,67,,289,,188,,20,,***,
2010100000,2010,39202,Kochi-ken Muroto-shi,,"15,210",,"5,810",,64,,296,,***,,***,,"24,830",,"3,218",,***,,***,,***,,***,,"3,984,476",,0,,8,,6,,1,,"6,006",,77.4,,85.5,,3,,9,,6,,0,,***,
2010100000,2010,39203,Kochi-ken Aki-shi,,"19,547",,"6,237",,119,,315,,***,,***,,"31,734",,"3,952",,***,,***,,***,,***,,"3,236,485",,1,,12,,6,,2,,"9,556",,78.9,,84.7,,3,,17,,10,,3,,***,
2010100000,2010,39204,Kochi-ken Nankoku-shi,,"49,472",,"12,535",,384,,544,,***,,***,,"12,535",,"6,467",,***,,***,,***,,***,,"7,696,916",,4,,14,,6,,4,,"22,468",,79.5,,86.9,,9,,29,,16,,3,,***,
2010100000,2010,39205,Kochi-ken Tosa-shi,,"28,686",,"8,533",,163,,377,,***,,***,,"9,159",,"4,046",,***,,***,,***,,***,,"4,745,119",,1,,10,,3,,2,,"13,119",,78.4,,86.5,,3,,14,,11,,0,,***,
2010100000,2010,39206,Kochi-ken Susaki-shi,,"24,698",,"7,866",,144,,312,,***,,***,,"13,546",,"3,566",,***,,***,,***,,***,,"4,523,153",,1,,9,,6,,3,,"10,928",,79.1,,87.6,,4,,13,,11,,1,,***,
2010100000,2010,39208,Kochi-ken Sukumo-shi,,"22,610",,"6,661",,196,,295,,***,,***,,"28,615",,"4,687",,***,,***,,***,,***,,"3,620,104",,1,,10,,6,,2,,"10,243",,78.9,,87.3,,5,,18,,14,,1,,***,
2010100000,2010,39209,Kochi-ken Tosashimizu-shi,,"16,029",,"6,284",,64,,331,,***,,***,,"26,656",,"3,914",,***,,***,,***,,***,,"2,855,182",,1,,14,,7,,1,,"6,172",,75.6,,86.1,,4,,7,,7,,0,,***,
2010100000,2010,39210,Kochi-ken Shimanto-shi,,"35,933",,"10,686",,276,,452,,***,,***,,"63,242",,"9,814",,***,,***,,***,,***,,"5,926,299",,1,,28,,14,,3,,"16,278",,79.9,,87.1,,9,,27,,22,,3,,***,
2010100000,2010,39211,Kochi-ken Konan-shi,,"33,830",,"9,165",,267,,416,,***,,***,,"12,651",,"5,434",,***,,***,,***,,***,,"5,560,863",,4,,8,,4,,1,,"16,337",,79.2,,86.4,,3,,24,,13,,3,,***,
2010100000,2010,39212,Kochi-ken Kami-shi,,"28,766",,"9,670",,158,,475,,***,,***,,"53,822",,"6,638",,***,,***,,***,,***,,"4,796,072",,2,,9,,4,,1,,"12,847",,79.2,,84.6,,4,,22,,12,,2,,***,
2010100000,2010,39301,Kochi-ken Toyo-cho,,"2,947",,"1,195",,6,,56,,***,,***,,"7,410",,"1,082",,***,,***,,***,,***,,"593,990",,0,,2,,2,,0,,"1,124",,79.1,,85.9,,0,,2,,1,,0,,***,
2010100000,2010,39302,Kochi-ken Nahari-cho,,"3,542",,"1,355",,19,,78,,***,,***,,"2,832",,641,,***,,***,,***,,***,,"553,258",,1,,2,,1,,0,,"1,452",,78.5,,86.2,,0,,5,,4,,0,,***,
2010100000,2010,39303,Kochi-ken Tano-cho,,"2,932",,"1,066",,18,,54,,***,,***,,656,,346,,***,,***,,***,,***,,"379,788",,1,,1,,1,,1,,"1,360",,79.2,,86,,1,,2,,2,,1,,***,
2010100000,2010,39304,Kochi-ken Yasuda-cho,,"2,970",,"1,141",,6,,48,,***,,***,,"5,230",,"1,024",,***,,***,,***,,***,,"388,509",,1,,1,,1,,0,,"1,411",,79.2,,86.4,,0,,2,,1,,0,,***,
2010100000,2010,39305,Kochi-ken Kitagawa-mura,,"1,367",,549,,9,,22,,***,,***,,"19,691",,"1,195",,***,,***,,***,,***,,"246,054",,0,,1,,1,,0,,721,,79.2,,86.5,,0,,0,,0,,0,,***,
2010100000,2010,39306,Kochi-ken Umaji-mura,,"1,013",,355,,10,,9,,***,,***,,"16,552",,938,,***,,***,,***,,***,,"205,169",,0,,2,,2,,0,,454,,79.3,,86.9,,0,,2,,0,,0,,***,
2010100000,2010,39307,Kochi-ken Geisei-mura,,"4,048",,"1,389",,26,,60,,***,,***,,"3,963",,"1,150",,***,,***,,***,,***,,"612,292",,1,,1,,1,,0,,"1,994",,79.2,,87.5,,1,,3,,1,,0,,***,
2010100000,2010,39341,Kochi-ken Motoyama-cho,,"4,103",,"1,651",,21,,87,,***,,***,,"13,421",,"1,530",,***,,***,,***,,***,,"686,463",,0,,2,,1,,1,,"1,868",,77.4,,86.9,,1,,2,,2,,1,,***,
2010100000,2010,39344,Kochi-ken Otoyo-cho,,"4,719",,"2,549",,12,,138,,***,,***,,"31,494",,"3,754",,***,,***,,***,,***,,"908,871",,0,,8,,2,,0,,"1,866",,78.3,,86,,1,,3,,1,,1,,***,
2010100000,2010,39363,Kochi-ken Tosa-cho,,"4,358",,"1,872",,20,,69,,***,,***,,"21,211",,"3,038",,***,,***,,***,,***,,"710,653",,0,,1,,1,,0,,"2,076",,79.5,,87.9,,1,,2,,1,,0,,***,
2010100000,2010,39364,Kochi-ken Okawa-mura,,411,,182,,2,,11,,***,,***,,"9,528",,688,,***,,***,,***,,***,,"106,483",,0,,1,,1,,0,,191,,78.7,,86.6,,0,,1,,0,,0,,***,
2010100000,2010,39386,Kochi-ken Ino-cho,,"25,062",,"7,674",,144,,328,,***,,***,,"47,071",,"4,908",,***,,***,,***,,***,,"3,067,538",,8,,19,,7,,2,,"11,319",,79.3,,87.5,,5,,21,,9,,1,,***,
2010100000,2010,39387,Kochi-ken Niyodogawa-cho,,"6,500",,"3,267",,26,,144,,***,,***,,"33,296",,"3,525",,***,,***,,***,,***,,"1,279,279",,2,,6,,3,,1,,"2,227",,79.2,,86.3,,1,,6,,2,,0,,***,
2010100000,2010,39401,Kochi-ken Nakatosa-cho,,"7,584",,"2,911",,37,,134,,***,,***,,"19,343",,"1,995",,***,,***,,***,,***,,"1,221,072",,0,,5,,3,,0,,"3,455",,78.7,,87.4,,1,,6,,2,,1,,***,
2010100000,2010,39402,Kochi-ken Sakawa-cho,,"13,951",,"4,650",,75,,181,,***,,***,,"10,084",,"2,889",,***,,***,,***,,***,,"1,835,668",,0,,4,,3,,1,,"6,177",,79.7,,86.8,,2,,10,,4,,0,,***,
2010100000,2010,39403,Kochi-ken Ochi-cho,,"6,374",,"2,643",,38,,109,,***,,***,,"11,195",,"1,800",,***,,***,,***,,***,,"902,116",,1,,6,,2,,0,,"2,810",,79,,87.4,,4,,3,,2,,1,,***,
2010100000,2010,39405,Kochi-ken Yusuhara-cho,,"3,984",,"1,569",,14,,88,,***,,***,,"23,651",,"2,140",,***,,***,,***,,***,,"599,731",,3,,3,,1,,1,,"2,075",,78.7,,86.4,,1,,4,,1,,1,,***,
2010100000,2010,39410,Kochi-ken Hidaka-mura,,"5,447",,"1,802",,30,,85,,***,,***,,"4,488",,"1,562",,***,,***,,***,,***,,"878,451",,0,,3,,2,,0,,"2,432",,79.1,,87,,0,,2,,1,,1,,***,
2010100000,2010,39411,Kochi-ken Tsuno-cho,,"6,407",,"2,418",,38,,109,,***,,***,,"19,798",,"2,050",,***,,***,,***,,***,,"916,611",,2,,3,,2,,0,,"3,225",,79.3,,86.7,,0,,4,,2,,2,,***,
2010100000,2010,39412,Kochi-ken Shimanto-cho,,"18,733",,"7,209",,119,,304,,***,,***,,"64,206",,"8,300",,***,,***,,***,,***,,"3,021,626",,1,,19,,7,,2,,"9,207",,78.9,,87.4,,2,,15,,8,,2,,***,
2010100000,2010,39424,Kochi-ken Otsuki-cho,,"5,783",,"2,273",,20,,115,,***,,***,,"10,302",,"2,124",,***,,***,,***,,***,,"997,427",,1,,1,,1,,1,,"2,288",,78.5,,86.3,,1,,3,,2,,0,,***,
2010100000,2010,39427,Kochi-ken Mihara-mura,,"1,681",,693,,9,,39,,***,,***,,"8,535",,"1,053",,***,,***,,***,,***,,"409,068",,0,,1,,1,,0,,748,,79,,86,,0,,2,,1,,0,,***,
2010100000,2010,39428,Kochi-ken Kuroshio-cho,,"12,366",,"4,353",,61,,209,,***,,***,,"18,847",,"4,136",,***,,***,,***,,***,,"1,888,882",,0,,12,,2,,1,,"5,477",,79,,87,,1,,7,,6,,0,,***,
2010100000,2010,40100,Fukuoka-ken Kitakyushu-shi,,"976,846",,"244,860",,"8,302",,"10,083",,***,,***,,"48,789",,"29,229",,***,,***,,***,,***,,"170,475,646",,107,,135,,71,,38,,"425,369",,78.85,,86.2,,89,,965,,661,,37,,***,
2010100000,2010,40101,Fukuoka-ken Kitakyushu-shi Moji-ku,,"104,469",,"32,014",,719,,"1,378",,***,,***,,"7,337",,"3,841",,***,,***,,***,,***,,-,,13,,19,,9,,5,,"44,685",,78.2,,86,,11,,110,,61,,4,,***,
2010100000,2010,40103,Fukuoka-ken Kitakyushu-shi Wakamatsu-ku,,"85,167",,"22,342",,590,,962,,***,,***,,"6,829",,"5,175",,***,,***,,***,,***,,-,,12,,14,,6,,3,,"36,723",,78.7,,86.2,,5,,79,,50,,3,,***,
