"","year","munCode","mun","totalPop","totalOldPop","births","deaths","totArea","inhabitable","kindergarten","elementary","lowerSecond","upperSecond","employed","percOldPop","birthrate","deathrate","percInhab","percEmpl","education"
"6093",2005,"30205","Wakayama-ken Gobo-shi",27053,6531,187,296,4392,2762,6,6,4,2,11772,24.1415000184822,6.91235722470706,10.9414852326914,62.8870673952641,43.5145824862307,18
"6094",2005,"30206","Wakayama-ken Tanabe-shi",82499,20829,692,943,102674,11438,10,36,18,5,39435,25.2475787585304,8.38798046036922,11.4304415811101,11.1401133685256,47.8005794009624,69
"6095",2005,"30207","Wakayama-ken Shingu-shi",33790,9375,259,392,25527,2335,5,7,6,3,14196,27.7448949393312,7.66498964190589,11.6010654039657,9.1471774983351,42.0124297129328,21
"6096",2005,"30208","Wakayama-ken Kinokawa-shi",67862,15674,472,680,22854,12055,3,21,8,2,34241,23.0968730659279,6.95529162123132,10.0203353865197,52.7478778332021,50.4568094073266,34
"6097",2005,"30209","Wakayama-ken Iwade-shi",50834,6873,545,345,3850,2371,2,6,2,1,23560,13.5204784199551,10.7211708698902,6.78679623873785,61.5844155844156,46.346933154975,11
"6098",2005,"30304","Wakayama-ken Kimino-cho",11643,4094,45,170,12801,3168,0,8,3,2,5600,35.1627587391566,3.86498325173924,14.6010478399038,24.7480665573002,48.0975693549772,13
"6099",2005,"30341","Wakayama-ken Katsuragi-cho",19670,5643,127,249,15173,5160,7,12,3,3,9991,28.6883579054398,6.45653279105236,12.6588713777326,34.0077769722533,50.7930859176411,25
"6100",2005,"30343","Wakayama-ken Kudoyama-cho",5516,1750,34,68,4419,1131,3,5,2,0,2636,31.7258883248731,6.16388687454677,12.3277737490935,25.5940257976918,47.7882523567803,10
"6101",2005,"30344","Wakayama-ken Koya-cho",4632,1496,18,65,13708,757,1,5,2,1,2270,32.2970639032815,3.8860103626943,14.0328151986183,5.52232273125182,49.006908462867,9
"6102",2005,"30361","Wakayama-ken Yuasa-cho",14742,3656,119,209,2080,1314,1,5,1,1,6846,24.7998914665581,8.07217473884141,14.1771808438475,63.1730769230769,46.4387464387464,8
"6103",2005,"30362","Wakayama-ken Hirogawa-cho",8071,1891,56,83,6535,1622,1,5,2,0,3982,23.4295626316442,6.93842150910668,10.2837318795688,24.8201989288447,49.3371329451121,8
"6104",2005,"30366","Wakayama-ken Aridagawa-cho",28640,8259,202,343,35177,8327,0,19,6,2,14571,28.8372905027933,7.05307262569832,11.9762569832402,23.6717173152912,50.8763966480447,27
"6105",2005,"30381","Wakayama-ken Mihama-cho",8462,2286,59,116,1279,679,2,3,1,0,3649,27.0148900969038,6.97234696289293,13.708343181281,53.0883502736513,43.122193334909,6
"6106",2005,"30382","Wakayama-ken Hidaka-cho",7344,1955,81,93,4642,1573,0,3,1,0,3521,26.6203703703704,11.0294117647059,12.6633986928105,33.8862559241706,47.9438997821351,4
"6107",2005,"30383","Wakayama-ken Yura-cho",7179,1928,38,100,3074,1176,0,4,3,0,3447,26.8561080930492,5.29321632539351,13.9295166457724,38.25634352635,48.0150438779774,7
"6108",2005,"30390","Wakayama-ken Inami-cho",9192,2652,66,104,11363,3130,2,8,4,0,4632,28.8511749347258,7.18015665796345,11.3141862489121,27.5455425503828,50.3916449086162,14
"6109",2005,"30391","Wakayama-ken Minabe-cho",14200,3620,132,178,12026,3835,2,5,4,1,7668,25.4929577464789,9.29577464788732,12.5352112676056,31.8892399800432,54,12
"6110",2005,"30392","Wakayama-ken Hidakagawa-cho",11305,3446,81,167,33161,4158,0,9,5,2,5524,30.4820875718709,7.16497125165856,14.7722246793454,12.538825729019,48.8633348076073,16
"6111",2005,"30401","Wakayama-ken Shirahama-cho",23642,6976,165,343,20104,3721,2,13,5,0,10964,29.5068099145588,6.97910498265798,14.5080788427375,18.5087544767211,46.3750951696134,20
"6112",2005,"30404","Wakayama-ken Kamitonda-cho",14775,2854,139,124,5749,2052,1,5,1,1,7106,19.3164128595601,9.4077834179357,8.39255499153976,35.6931640285267,48.0947546531303,8
"6113",2005,"30406","Wakayama-ken Susami-cho",5293,2083,26,103,17471,1278,0,4,3,1,2160,39.3538635934253,4.9121481201587,19.4596637067825,7.31497910823651,40.8086151520877,8
"6114",2005,"30421","Wakayama-ken Nachikatsuura-cho",18185,5588,110,254,18345,2243,1,8,4,0,8082,30.7286224910641,6.04894143524883,13.9675556777564,12.2267647860452,44.4432224360737,13
"6115",2005,"30422","Wakayama-ken Taiji-cho",3506,1225,13,54,596,268,1,1,1,0,1429,34.9401026811181,3.70792926411865,15.4021677124929,44.9664429530201,40.7586993725043,3
"6116",2005,"30424","Wakayama-ken Kozagawa-cho",3426,1531,12,82,29452,1243,0,3,2,0,1287,44.687682428488,3.50262697022767,23.9346176298891,4.22042645660736,37.5656742556918,5
"6117",2005,"30427","Wakayama-ken Kitayama-mura",570,244,3,13,4821,296,0,1,1,0,215,42.8070175438597,5.26315789473684,22.8070175438597,6.13980501970546,37.719298245614,2
"6118",2005,"30428","Wakayama-ken Kushimoto-cho",19931,6718,116,301,13578,2609,4,13,8,2,8076,33.7062866890773,5.82007927349355,15.1021022527721,19.2149064663426,40.5197932868396,27
"6119",2005,"31201","Tottori-ken Tottori-shi",201740,42577,1753,1866,76566,21181,16,49,19,10,99613,21.1048874789333,8.68940220085258,9.24952909685734,27.6637149648669,49.3769207891345,94
"6120",2005,"31202","Tottori-ken Yonago-shi",149584,32139,1462,1325,13221,9859,11,23,13,9,73422,21.485586693764,9.77377259599957,8.85789924056049,74.5707586415551,49.0841266445609,56
"6121",2005,"31203","Tottori-ken Kurayoshi-shi",52592,13725,440,593,27215,9109,3,16,5,5,26108,26.0971250380286,8.36629145117128,11.2754791603286,33.4705125849715,49.64253118345,29
"6122",2005,"31204","Tottori-ken Sakaiminato-shi",36459,8546,264,387,2879,2648,6,7,3,2,17650,23.4400285251927,7.24101045009463,10.6146630461614,91.9763806877388,48.4105433500645,18
"6123",2005,"31302","Tottori-ken Iwami-cho",13270,3738,84,162,12238,2130,0,3,1,1,6485,28.1688018085908,6.33006782215524,12.207987942728,17.4048047066514,48.8696307460437,5
"6124",2005,"31325","Tottori-ken Wakasa-cho",4378,1601,23,91,19931,1106,1,4,1,0,2063,36.5692096847876,5.25354042941983,20.7857469164002,5.54914454869299,47.1219735038831,6
"6125",2005,"31328","Tottori-ken Chizu-cho",8647,2798,34,130,22461,1635,0,6,1,1,4127,32.3580432519949,3.93199953741182,15.0341158783393,7.27928409242687,47.7275355614664,8
"6126",2005,"31329","Tottori-ken Yazu-cho",19434,5238,130,233,20671,4164,0,8,3,1,10443,26.9527631985181,6.68930739940311,11.989297108161,20.1441633205941,53.7357209015128,12
"6127",2005,"31364","Tottori-ken Misasa-cho",7509,2314,62,121,23346,2598,0,6,1,0,4067,30.8163537088827,8.25675855639899,16.1139965374883,11.1282446671807,54.1616726594753,7
"6128",2005,"31370","Tottori-ken Yurihama-cho",17525,4527,168,169,7794,3444,2,4,2,0,9343,25.8316690442225,9.58630527817404,9.64336661911555,44.1878367975366,53.3124108416548,8
"6129",2005,"31371","Tottori-ken Kotoura-cho",19499,5638,132,244,13990,5731,2,8,2,0,10345,28.914303297605,6.76957792707318,12.5134622288322,40.9649749821301,53.0540027693728,12
"6130",2005,"31372","Tottori-ken Hokuei-cho",16052,4039,110,215,5715,4269,1,2,2,1,9051,25.161973585846,6.85272863194617,13.3939695988039,74.6981627296588,56.3854971343135,6
"6131",2005,"31384","Tottori-ken Hiezu-son",3073,699,32,24,416,409,0,1,0,0,1613,22.746501789782,10.4132769280833,7.80995769606248,98.3173076923077,52.4894240156199,1
"6132",2005,"31386","Tottori-ken Daisen-cho",18897,5906,105,240,18979,8170,0,8,3,0,10242,31.2536381436207,5.55643752976663,12.7004286394666,43.0475789029981,54.1990792189236,11
"6133",2005,"31389","Tottori-ken Nambu-cho",12070,3273,83,137,11403,2879,0,4,2,0,6298,27.1168185584093,6.87655343827672,11.3504556752278,25.2477418223275,52.178956089478,6
"6134",2005,"31390","Tottori-ken Hoki-cho",12343,3662,63,146,13945,4374,0,7,2,0,6649,29.6686380944665,5.10410759134732,11.8285667989954,31.3660810326282,53.868589483918,9
"6135",2005,"31401","Tottori-ken Nichinan-cho",6112,2744,29,114,34087,3728,3,10,1,0,3061,44.8952879581152,4.74476439790576,18.651832460733,10.9367207439786,50.0818062827225,14
"6136",2005,"31402","Tottori-ken Hino-cho",4185,1602,21,57,13402,1489,0,3,1,1,2051,38.2795698924731,5.01792114695341,13.6200716845878,11.1102820474556,49.0083632019116,5
"6137",2005,"31403","Tottori-ken Kofu-cho",3643,1347,17,49,12466,2286,0,6,1,0,1917,36.9750205874279,4.66648366730716,13.4504529234148,18.3378790309642,52.6214658248696,7
"6138",2005,"32201","Shimane-ken Matsue-shi",210796,46650,1729,1948,57285,16094,37,40,20,12,102983,22.1304009563749,8.20224292681075,9.24116207138655,28.0946146460679,48.8543425871459,109
"6139",2005,"32202","Shimane-ken Hamada-shi",63046,18061,450,847,68952,12326,8,30,9,4,31534,28.6473368651461,7.13764552866161,13.434635028392,17.8762037359322,50.017447577959,51
"6140",2005,"32203","Shimane-ken Izumo-shi",173751,42050,1473,1670,62407,22576,32,42,17,9,87939,24.2012995608658,8.47764904950187,9.61145547363756,36.1754290384091,50.6120828081565,100
"6141",2005,"32204","Shimane-ken Masuda-shi",52368,14818,408,645,73316,9559,6,23,12,5,25750,28.2959058967308,7.7910174152154,12.3166819431714,13.0380817284085,49.1712496180874,46
"6142",2005,"32205","Shimane-ken Oda-shi",40703,13357,259,637,43611,9288,5,22,8,2,19607,32.8157629658748,6.36316733410314,15.6499520919834,21.2973791016028,48.1708964941159,37
"6143",2005,"32206","Shimane-ken Yasugi-shi",43839,12374,350,528,42097,9627,6,17,8,2,23052,28.2260088049454,7.9837587536212,12.04407034832,22.8686129652944,52.5833162252789,33
"6144",2005,"32207","Shimane-ken Gotsu-shi",27774,8655,187,394,26851,5597,2,10,4,4,12409,31.1622380643768,6.73291567653201,14.1859292863829,20.8446612789095,44.6784762727731,20
"6145",2005,"32209","Shimane-ken Unnan-shi",44403,13929,309,527,55337,11168,16,25,7,3,23579,31.3695020606716,6.9589892574826,11.868567439137,20.181795182247,53.1022678647839,51
"6146",2005,"32343","Shimane-ken Okuizumo-cho",15812,5419,108,204,36806,6026,10,11,2,1,8174,34.271439413104,6.83025550215027,12.9015937262838,16.372330598272,51.6949152542373,24
"6147",2005,"32386","Shimane-ken Iinan-cho",5979,2281,33,103,24284,3102,0,4,2,1,3116,38.1501923398562,5.51931761164074,17.2269610302726,12.773842859496,52.1157384177956,7
"6148",2005,"32441","Shimane-ken Kawamoto-machi",4324,1663,20,73,10639,1610,0,3,1,1,2114,38.4597594819612,4.62534690101758,16.8825161887142,15.1330012219194,48.8899167437558,5
"6149",2005,"32448","Shimane-ken Misato-cho",5911,2449,38,118,28292,3148,0,2,2,1,2801,41.4312299103367,6.42869226865167,19.9627812552868,11.126820302559,47.3862290644561,5
"6150",2005,"32449","Shimane-ken Onan-cho",12944,5117,80,229,41922,5530,0,9,3,1,6716,39.5318294190358,6.18046971569839,17.6915945611867,13.1911645436764,51.885043263288,13
"6151",2005,"32501","Shimane-ken Tsuwano-cho",9515,3673,40,159,30709,3013,0,8,3,1,4255,38.6022070415134,4.20388859695218,16.7104571728849,9.81145592497314,44.7188649500788,12
"6152",2005,"32505","Shimane-ken Yoshika-cho",7362,2812,47,127,33629,2617,0,5,4,1,3601,38.1961423526216,6.38413474599294,17.2507470795979,7.78197389158167,48.9133387666395,10
"6153",2005,"32525","Shimane-ken Ama-cho",2581,939,15,35,3351,707,0,2,1,1,1201,36.381247578458,5.81170089112747,13.5606354126308,21.0981796478663,46.5323518016273,4
"6154",2005,"32526","Shimane-ken Nishinoshima-cho",3486,1280,10,55,5601,495,0,3,1,0,1533,36.7183017785427,2.86861732644865,15.7773952954676,8.83770755222282,43.9759036144578,4
"6155",2005,"32527","Shimane-ken Chibu-mura",725,300,6,15,1370,170,0,1,1,0,329,41.3793103448276,8.27586206896552,20.6896551724138,12.4087591240876,45.3793103448276,2
"6156",2005,"32528","Shimane-ken Okinoshima-cho",16904,5276,135,243,24297,2973,1,13,6,2,8264,31.2115475627071,7.98627543776621,14.3752957879792,12.2360785282134,48.8878371982963,22
"6157",2005,"33100","Okayama-ken Okayama-shi",696172,132262,6506,5300,78988,43532,85,96,44,29,328637,18.9984658963589,9.34539165608499,7.61306114006309,55.1121689370537,47.2062938469229,254
"6158",2005,"33202","Okayama-ken Kurashiki-shi",469377,89304,4492,3767,35434,25319,74,63,27,24,222904,19.0260707277945,9.5701323243363,8.02553171544409,71.4539707625444,47.4893316033807,188
"6159",2005,"33203","Okayama-ken Tsuyama-shi",110569,25900,1061,1108,50636,14812,17,28,8,7,52842,23.424287096745,9.5958179960025,10.0208919317349,29.2519156331464,47.7909721531351,60
"6160",2005,"33204","Okayama-ken Tamano-shi",67047,16977,403,737,10361,4357,8,15,7,4,31303,25.3210434471341,6.01070890569302,10.9922889913046,42.0519254898176,46.6881441376945,34
"6161",2005,"33205","Okayama-ken Kasaoka-shi",57272,16154,348,691,13600,8516,15,19,10,4,25795,28.2057549937142,6.07626763514457,12.0652325743819,62.6176470588235,45.0394608185501,48
"6162",2005,"33207","Okayama-ken Ibara-shi",45104,12961,292,590,24336,8740,15,16,5,4,22086,28.7358105711245,6.47392692444129,13.0808797445903,35.913872452334,48.9668322100035,40
"6163",2005,"33208","Okayama-ken Soja-shi",66584,13768,590,627,21200,7755,18,15,4,2,32671,20.6776402739397,8.86098762465457,9.41667667908206,36.5801886792453,49.0673435059474,39
"6164",2005,"33209","Okayama-ken Takahashi-shi",38799,12862,198,552,54701,11293,15,22,7,8,18441,33.150338926261,5.10322430990489,14.2271708033712,20.6449607868229,47.5295755045233,52
"6165",2005,"33210","Okayama-ken Niimi-shi",36073,11859,269,500,79327,9814,14,31,13,3,17912,32.8750034651956,7.4571008787736,13.8607823025532,12.3715758821082,49.6548665206664,61
"6166",2005,"33211","Okayama-ken Bizen-shi",40241,10809,250,488,25823,5162,10,15,5,2,18223,26.8606644964091,6.21256927014736,12.1269352153277,19.9899314564536,45.2846599239582,32
"6167",2005,"33212","Okayama-ken Setouchi-shi",39081,10017,258,422,12551,6988,10,10,3,1,18910,25.6313809779688,6.60167344745529,10.7980860264579,55.6768384989244,48.3866840664261,24
"6168",2005,"33213","Okayama-ken Akaiwa-shi",43913,10224,288,391,20943,7727,9,12,6,2,21860,23.2823992895042,6.55842233507162,8.9039692118507,36.8953827054386,49.7802473071756,29
"6169",2005,"33214","Okayama-ken Maniwa-shi",51782,16512,379,718,82843,16400,14,30,8,5,26617,31.8875284848017,7.31914564906724,13.8658221003437,19.7964825030479,51.4020315939902,57
"6170",2005,"33215","Okayama-ken Mimasaka-shi",32479,10933,228,488,42919,9809,10,13,5,3,15465,33.6617506696635,7.01992056405678,15.025093137104,22.8546797455672,47.6153822469904,31
"6171",2005,"33216","Okayama-ken Asakuchi-shi",37327,9753,247,402,6646,3703,6,8,4,3,17302,26.1285396629785,6.61719398826587,10.7696841428457,55.7177249473367,46.3525062287352,21
"6172",2005,"33346","Okayama-ken Wake-cho",16180,4821,100,232,14423,3621,6,7,2,1,7545,29.796044499382,6.18046971569839,14.3386897404203,25.1057338972475,46.6316440049444,16
"6173",2005,"33423","Okayama-ken Hayashima-cho",11921,2417,122,105,761,642,2,1,1,0,5644,20.2751447026256,10.2340407683919,8.80798590722255,84.3626806833114,47.3450213908229,4
"6174",2005,"33445","Okayama-ken Satosho-cho",10823,2519,88,108,1223,834,2,2,1,0,4971,23.2745079922388,8.13083248637162,9.97874896054698,68.192968111202,45.9299639656288,5
"6175",2005,"33461","Okayama-ken Yakage-cho",15713,4867,100,198,9062,3239,4,7,1,2,7772,30.9743524470184,6.36415706739642,12.6010309934449,35.7426616640918,49.462228727805,14
"6176",2005,"33586","Okayama-ken Shinjo-son",1019,389,7,19,6710,603,0,1,1,0,491,38.1746810598626,6.86947988223749,18.6457311089303,8.9865871833085,48.1844946025515,2
"6177",2005,"33606","Okayama-ken Kagamino-cho",14059,4678,87,197,41969,4692,2,8,4,0,6831,33.2740593214311,6.18820684259193,14.0123764136852,11.1796802401773,48.5880930364891,14
"6178",2005,"33622","Okayama-ken Shoo-cho",11263,3024,104,120,5409,3080,0,4,1,1,5822,26.8489745183344,9.23377430524727,10.654354967593,56.942133481235,51.6913788511054,6
"6179",2005,"33623","Okayama-ken Nagi-cho",6475,1769,43,75,6954,2149,4,1,1,0,3629,27.3204633204633,6.64092664092664,11.5830115830116,30.903077365545,56.046332046332,6
"6180",2005,"33643","Okayama-ken Nishiawakura-son",1684,573,12,26,5793,295,1,1,1,0,814,34.0261282660333,7.12589073634204,15.4394299287411,5.09235283963404,48.3372921615202,3
"6181",2005,"33663","Okayama-ken Kumenan-cho",5690,2072,27,92,7860,2649,0,3,1,1,2964,36.414762741652,4.74516695957821,16.1687170474517,33.7022900763359,52.091388400703,5
"6182",2005,"33666","Okayama-ken Misaki-cho",16577,5642,100,260,23215,6889,2,7,3,0,8054,34.0351088858056,6.03245460577909,15.6843819750256,29.6747792375619,48.5853893949448,12
"6183",2005,"33681","Okayama-ken Kibichuo-cho",14040,4988,89,215,26873,7774,4,10,5,2,7083,35.5270655270655,6.33903133903134,15.3133903133903,28.9286644587504,50.4487179487179,21
"6184",2005,"34100","Hiroshima-ken Hiroshima-shi",1154391,194598,10924,8196,90501,28309,119,146,79,45,563701,16.8572000301458,9.46299823889826,7.09984745203315,31.2803173445597,48.8310286549358,389
"6185",2005,"34101","Hiroshima-ken Hiroshima-shi Naka-ku",127763,24249,971,1024,1534,1529,11,16,7,8,62918,18.979673301347,7.6000093923906,8.01483997714518,99.6740547588005,49.2458693048848,42
"6186",2005,"34102","Hiroshima-ken Hiroshima-shi Higashi-ku",121222,21431,1073,938,3938,1788,12,13,7,5,57794,17.6791341505667,8.85152860041907,7.73786936364686,45.4037582529203,47.676164392602,37
"6187",2005,"34103","Hiroshima-ken Hiroshima-shi Minami-ku",137874,25156,1233,1092,2609,2288,15,19,12,6,68694,18.2456445740314,8.94294790896035,7.92027503372645,87.6964354158682,49.8237521215022,52
"6188",2005,"34104","Hiroshima-ken Hiroshima-shi Nishi-ku",184795,29411,1844,1201,3567,2915,18,18,13,9,90576,15.9154739035147,9.97862496279661,6.49909359019454,81.7213344547239,49.0143131578235,58
"6189",2005,"34105","Hiroshima-ken Hiroshima-shi Asaminami-ku",219343,30725,2734,1255,11719,4373,26,24,14,6,105772,14.0077413001555,12.4644962456062,5.72163232927424,37.3154706032938,48.2221908152984,70
"6190",2005,"34106","Hiroshima-ken Hiroshima-shi Asakita-ku",152716,28584,1140,1251,35335,8420,22,28,11,6,75157,18.7170957856413,7.46483669032714,8.19167605228005,23.829064666761,49.2135729065717,67
"6191",2005,"34107","Hiroshima-ken Hiroshima-shi Aki-ku",76656,13072,768,538,9401,2597,7,9,5,1,38001,17.0528073471092,10.0187852222918,7.01836777290753,27.6247207743857,49.5734189104571,22
"6192",2005,"34108","Hiroshima-ken Hiroshima-shi Saeki-ku",134022,21970,1161,897,22398,4399,8,19,10,4,64789,16.3928310277417,8.6627568608139,6.6929310113265,19.6401464416466,48.3420632433481,41
"6193",2005,"34202","Hiroshima-ken Kure-shi",251003,64140,1774,2919,35329,14750,35,59,31,12,117303,25.5534794404848,7.06764460982538,11.6293430755808,41.7504033513544,46.7337043780353,137
"6194",2005,"34203","Hiroshima-ken Takehara-shi",30657,8872,188,318,11830,3597,6,10,4,2,14330,28.9395570342825,6.13236781159278,10.3728349153538,30.4057480980558,46.7429950745344,22
"6195",2005,"34204","Hiroshima-ken Mihara-shi",104196,26714,772,1128,47102,15396,25,33,14,7,50447,25.6382202771699,7.40911359361204,10.8257514683865,32.6865101269585,48.4154861990863,79
"6196",2005,"34205","Hiroshima-ken Onomichi-shi",150225,41294,981,1776,28485,13711,32,35,20,9,70769,27.488101181561,6.53020469296056,11.8222666000998,48.1341056696507,47.1086703278416,96
"6197",2005,"34207","Hiroshima-ken Fukuyama-shi",459087,91432,4238,3831,51807,25332,58,82,42,20,222655,19.9160507703333,9.23136573242109,8.34482353018055,48.8968672187156,48.499521877117,202
"6198",2005,"34208","Hiroshima-ken Fuchu-shi",45188,12351,332,510,19571,4490,4,14,5,3,21644,27.3324776489333,7.34708329645038,11.2861821722581,22.9421082213479,47.8976719483049,26
"6199",2005,"34209","Hiroshima-ken Miyoshi-shi",59314,17753,467,762,77819,18467,4,29,12,3,30586,29.9305391644468,7.87335199109822,12.8468826921132,23.7307084388131,51.5662406851671,48
"6200",2005,"34210","Hiroshima-ken Shobara-shi",43149,15600,313,709,124660,18262,2,42,9,5,22075,36.1537926719043,7.25393404250388,16.4314352592181,14.6494464944649,51.1599341815569,58
"6201",2005,"34211","Hiroshima-ken Otake-shi",30279,7600,213,294,7813,1927,1,8,4,1,13906,25.0999042240497,7.03457842068761,9.709699791935,24.6640215026238,45.9262194920572,14
"6202",2005,"34212","Hiroshima-ken Higashihiroshima-shi",184430,30235,1677,1329,63532,23240,14,38,16,9,90425,16.3937537277016,9.09288076777097,7.20598601095266,36.5799911855443,49.02944206474,77
"6203",2005,"34213","Hiroshima-ken Hatsukaichi-shi",115530,22961,916,873,48936,6725,9,19,11,5,56303,19.874491474076,7.92867653423353,7.5564788366658,13.742439104136,48.7345278282697,44
"6204",2005,"34214","Hiroshima-ken Akitakata-shi",33096,10741,228,496,53817,11065,2,13,6,3,17232,32.4540729997583,6.88905003625816,14.9867053420353,20.5604177118754,52.0667150108775,24
"6205",2005,"34215","Hiroshima-ken Etajima-shi",29939,9504,183,469,10089,4402,1,16,6,3,14537,31.744547246067,6.11242860482982,15.6651858779518,43.6316780652195,48.5553959718093,26
"6206",2005,"34302","Hiroshima-ken Fuchu-cho",50732,8410,488,311,1045,596,6,5,2,1,24455,16.5773082078373,9.61917527398881,6.13025309469368,57.0334928229665,48.2042892060238,14
"6207",2005,"34304","Hiroshima-ken Kaita-cho",29137,4588,329,189,1381,715,3,4,2,2,14669,15.7463019528435,11.2914850533686,6.48659779661599,51.7740767559739,50.3449222637883,11
"6208",2005,"34307","Hiroshima-ken Kumano-cho",25103,5041,204,210,3362,1176,3,4,2,1,12545,20.0812651874278,8.12651874277975,8.36553399992033,34.9791790600833,49.9741066804764,10
"6209",2005,"34309","Hiroshima-ken Saka-cho",12399,3074,92,154,1565,783,0,3,2,1,5538,24.7923219614485,7.41995322203404,12.4203564803613,50.0319488817891,44.6648923300266,6
"6210",2005,"34368","Hiroshima-ken Akiota-cho",8238,3512,42,175,34225,3945,7,15,4,1,3870,42.6317067249332,5.09832483612527,21.243020150522,11.5266617969321,46.9774217042972,27
"6211",2005,"34369","Hiroshima-ken Kitahiroshima-cho",20857,6916,141,300,64586,10749,6,17,5,3,11416,33.1591312269262,6.76032027616627,14.3836601620559,16.6429257114545,54.7346214700101,31
"6212",2005,"34431","Hiroshima-ken Osakikamijima-cho",9236,3666,40,153,4327,2499,3,4,3,1,4232,39.6925075790385,4.3308791684712,16.5656128194023,57.75363993529,45.8207016024253,11
"6213",2005,"34462","Hiroshima-ken Sera-cho",18866,6585,132,274,27829,8332,0,10,3,2,9540,34.9040602141418,6.99671366479381,14.5234813951023,29.9399906572281,50.5671578501007,15
"6214",2005,"34545","Hiroshima-ken Jinsekikogen-cho",11590,4958,66,203,38181,7111,1,7,4,1,6296,42.7782571182053,5.69456427955134,17.5150992234685,18.6244467143344,54.3226919758412,13
"6215",2005,"35201","Yamaguchi-ken Shimonoseki-shi",290693,73990,2112,3219,71589,24110,41,56,27,16,137200,25.4529692837461,7.26539682758099,11.073538062492,33.6783584070178,47.1975589367477,140
"6216",2005,"35202","Yamaguchi-ken Ube-shi",178955,41290,1450,1702,28769,13898,24,24,15,8,84183,23.0728395406666,8.10259562459836,9.51077086418373,48.3089436546282,47.0414349976251,71
"6217",2005,"35203","Yamaguchi-ken Yamaguchi-shi",199297,43297,1637,1948,102331,24846,25,36,23,9,98892,21.7248628930691,8.21387175923371,9.77435686437829,24.2800324437365,49.6204157614013,93
"6218",2005,"35204","Yamaguchi-ken Hagi-shi",57990,18307,382,797,69886,13690,2,23,17,6,29708,31.5692360751854,6.58734264528367,13.743748922228,19.5890450161692,51.2295223314364,48
"6219",2005,"35206","Yamaguchi-ken Hofu-shi",116818,26387,965,1189,18859,9228,17,17,11,5,57524,22.5881285418343,8.2607132462463,10.1782259583283,48.9315446206055,49.2424112722354,50
"6220",2005,"35207","Yamaguchi-ken Kudamatsu-shi",53509,11867,490,554,8936,3510,11,11,4,3,25195,22.1775776037676,9.15733801790353,10.3533984937113,39.2793196060877,47.0855370124652,29
"6221",2005,"35208","Yamaguchi-ken Iwakuni-shi",149702,39035,1172,1708,87232,17430,26,49,24,9,69033,26.0751359367276,7.82888672162029,11.4093332086412,19.9811995597946,46.1136123765882,108
"6222",2005,"35210","Yamaguchi-ken Hikari-shi",53971,12416,442,555,9194,4436,9,12,6,3,24826,23.004947101221,8.18958329473236,10.283300290897,48.2488579508375,45.9987771210465,30
"6223",2005,"35211","Yamaguchi-ken Nagato-shi",41127,12992,228,580,35791,8746,3,14,9,4,21353,31.589953072191,5.54380334087096,14.1026576215138,24.4363108043922,51.9196634814112,30
"6224",2005,"35212","Yamaguchi-ken Yanai-shi",35927,10769,227,494,13987,5843,3,14,4,4,16774,29.9746708603557,6.31836780137501,13.7501043783227,41.7745048974047,46.6891196036407,25
"6225",2005,"35213","Yamaguchi-ken Mine-shi",29839,9372,210,441,47271,11500,3,23,8,4,15557,31.408559268072,7.03776936224404,14.7793156607125,24.3278119777453,52.1364656992527,38
"6226",2005,"35215","Yamaguchi-ken Shunan-shi",152387,34886,1262,1624,65613,15860,28,40,19,9,73733,22.8930289329142,8.28154632613018,10.6570770472547,24.1720390776218,48.3853609559871,96
"6227",2005,"35216","Yamaguchi-ken Sanyoonoda-shi",66261,16051,506,700,13299,7094,7,13,7,4,31220,24.2239024463863,7.63646790721541,10.5642836661083,53.342356568163,47.1167051508429,31
"6228",2005,"35305","Yamaguchi-ken Suooshima-cho",21392,9502,74,441,13811,6643,1,14,9,3,9726,44.4184741959611,3.45923709798055,20.6151832460733,48.0993411049164,45.4655946148093,27
"6229",2005,"35321","Yamaguchi-ken Waki-cho",6441,1325,62,60,1056,452,1,1,1,0,2970,20.5713398540599,9.6258344977488,9.31532370749884,42.8030303030303,46.1108523521192,3
"6230",2005,"35341","Yamaguchi-ken Kaminoseki-cho",3706,1762,12,96,3479,1325,1,5,2,1,1618,47.5445223961144,3.2379924446843,25.9039395574744,38.0856567979304,43.6589314624933,9
"6231",2005,"35343","Yamaguchi-ken Tabuse-cho",16287,4019,140,168,5035,2584,2,5,1,2,8023,24.6761220605391,8.59581261128507,10.3149751335421,51.3207547169811,49.2601461288144,10
"6232",2005,"35344","Yamaguchi-ken Hirao-cho",14203,4348,120,149,3446,2050,1,2,1,1,6642,30.6132507216785,8.44891924241357,10.4907413926635,59.4892629135229,46.7647680067591,5
"6233",2005,"35502","Yamaguchi-ken Abu-cho",4101,1731,23,97,11607,1813,0,3,2,1,2154,42.2092172640819,5.60838819800049,23.6527676176542,15.6198845524253,52.5237746891002,6
"6234",2005,"36201","Tokushima-ken Tokushima-shi",267833,54922,2044,2301,19139,13901,35,35,19,14,120951,20.5060616130201,7.63162119679054,8.59117435118152,72.6317989445635,45.1591103411454,103
"6235",2005,"36202","Tokushima-ken Naruto-shi",63200,15124,426,727,13546,5974,19,18,7,4,29590,23.9303797468354,6.74050632911392,11.503164556962,44.1015798021556,46.8196202531646,48
