YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
2015100000,2015,24204,Mie-ken Matsusaka-shi,,"163,863",,"45,713",,"1,330",,"2,003",,***,,***,,"62,366",,"19,700",,***,,***,,***,,***,,"26,269,938",,25,,41,,14,,5,,"78,743",,80.9,,86.7,,10,,150,,79,,11,,***,
2015100000,2015,24205,Mie-ken Kuwana-shi,,"140,303",,"34,590",,"1,158",,"1,326",,***,,***,,"13,668",,"10,465",,***,,***,,***,,***,,"16,409,879",,23,,29,,11,,5,,"69,481",,81.2,,87.1,,11,,91,,68,,5,,***,
2015100000,2015,24207,Mie-ken Suzuka-shi,,"196,403",,"45,500",,"1,628",,"1,628",,***,,***,,"19,446",,"15,842",,***,,***,,***,,***,,"23,692,828",,25,,30,,11,,6,,"94,353",,81.3,,86.9,,8,,152,,84,,4,,***,
2015100000,2015,24208,Mie-ken Nabari-shi,,"78,795",,"22,084",,591,,764,,***,,***,,"12,977",,"6,102",,***,,***,,***,,***,,"10,685,583",,6,,14,,5,,3,,"37,400",,81.1,,87,,2,,64,,36,,6,,***,
2015100000,2015,24209,Mie-ken Owase-shi,,"18,009",,"7,375",,86,,374,,***,,***,,"19,271",,"1,711",,***,,***,,***,,***,,"3,445,326",,2,,10,,4,,1,,"8,159",,79.7,,86.5,,1,,23,,9,,3,,***,
2015100000,2015,24210,Mie-ken Kameyama-shi,,"50,254",,"12,440",,416,,504,,***,,***,,"19,104",,"6,966",,***,,***,,***,,***,,"6,107,658",,6,,11,,3,,1,,"24,334",,81,,87.3,,3,,38,,20,,2,,***,
2015100000,2015,24211,Mie-ken Toba-shi,,"19,448",,"6,835",,100,,265,,***,,***,,"10,734",,"3,242",,***,,***,,***,,***,,"3,014,215",,1,,9,,5,,1,,"9,953",,79.9,,87,,0,,20,,7,,0,,***,
2015100000,2015,24212,Mie-ken Kumano-shi,,"17,322",,"7,226",,102,,338,,***,,***,,"37,335",,"4,596",,***,,***,,***,,***,,"3,198,439",,3,,19,,10,,1,,"7,240",,80.5,,86.6,,1,,26,,10,,0,,***,
2015100000,2015,24214,Mie-ken Inabe-shi,,"45,815",,"11,575",,338,,484,,***,,***,,"21,983",,"9,160",,***,,***,,***,,***,,"6,913,814",,1,,15,,4,,1,,"23,736",,81,,86.9,,4,,25,,17,,3,,***,
2015100000,2015,24215,Mie-ken Shima-shi,,"50,341",,"18,648",,250,,813,,***,,***,,"17,894",,"7,458",,***,,***,,***,,***,,"8,336,720",,8,,19,,7,,2,,"23,838",,80,,86.8,,3,,47,,28,,1,,***,
2015100000,2015,24216,Mie-ken Iga-shi,,"90,581",,"28,668",,612,,"1,218",,***,,***,,"55,823",,"21,845",,***,,***,,***,,***,,"14,188,727",,3,,23,,11,,6,,"44,737",,80.7,,87.1,,4,,75,,32,,5,,***,
2015100000,2015,24303,Mie-ken Kisosaki-cho,,"6,357",,"1,919",,21,,56,,***,,***,,"1,574",,"1,574",,***,,***,,***,,***,,"661,428",,2,,1,,1,,0,,"3,509",,80.9,,87.5,,0,,3,,2,,1,,***,
2015100000,2015,24324,Mie-ken Toin-cho,,"25,344",,"6,967",,177,,230,,***,,***,,"2,268",,"2,088",,***,,***,,***,,***,,"2,534,255",,6,,6,,2,,0,,"12,409",,81.1,,87.6,,2,,15,,10,,1,,***,
2015100000,2015,24341,Mie-ken Komono-cho,,"40,210",,"10,187",,329,,382,,***,,***,,"10,701",,"5,287",,***,,***,,***,,***,,"4,066,461",,5,,5,,2,,1,,"19,652",,80.6,,87,,3,,22,,13,,3,,***,
2015100000,2015,24343,Mie-ken Asahi-cho,,"10,560",,"2,015",,117,,64,,***,,***,,599,,518,,***,,***,,***,,***,,"1,243,420",,1,,1,,1,,0,,"4,839",,81.2,,87.2,,0,,7,,4,,1,,***,
2015100000,2015,24344,Mie-ken Kawagoe-cho,,"14,752",,"2,735",,176,,117,,***,,***,,873,,873,,***,,***,,***,,***,,"1,795,486",,1,,2,,1,,1,,"7,609",,80.7,,87.1,,0,,9,,6,,2,,***,
2015100000,2015,24441,Mie-ken Taki-cho,,"14,878",,"4,655",,94,,181,,***,,***,,"10,306",,"4,387",,***,,***,,***,,***,,"2,146,865",,0,,5,,2,,1,,"7,541",,80.8,,87.2,,0,,10,,5,,0,,***,
2015100000,2015,24442,Mie-ken Meiwa-cho,,"22,586",,"6,518",,158,,250,,***,,***,,"4,104",,"3,736",,***,,***,,***,,***,,"2,793,321",,3,,6,,1,,0,,"11,012",,81.5,,87.6,,2,,14,,9,,1,,***,
2015100000,2015,24443,Mie-ken Odai-cho,,"9,557",,"3,797",,57,,176,,***,,***,,"36,286",,"2,695",,***,,***,,***,,***,,"1,683,570",,0,,4,,2,,1,,"4,383",,81.2,,87.1,,1,,9,,6,,1,,***,
2015100000,2015,24461,Mie-ken Tamaki-cho,,"15,431",,"3,956",,135,,143,,***,,***,,"4,091",,"2,803",,***,,***,,***,,***,,"1,918,458",,0,,4,,1,,0,,"7,752",,81.1,,87.6,,1,,10,,7,,0,,***,
2015100000,2015,24470,Mie-ken Watarai-cho,,"8,309",,"2,646",,62,,103,,***,,***,,"13,498",,"2,076",,***,,***,,***,,***,,"988,186",,0,,1,,1,,1,,"4,147",,81.1,,87.1,,0,,6,,3,,1,,***,
2015100000,2015,24471,Mie-ken Taiki-cho,,"8,939",,"4,039",,38,,186,,***,,***,,"23,332",,"2,170",,***,,***,,***,,***,,"1,498,934",,0,,4,,2,,0,,"4,018",,81,,87,,0,,11,,3,,1,,***,
2015100000,2015,24472,Mie-ken Minamiise-cho,,"12,788",,"6,278",,47,,274,,***,,***,,"24,189",,"3,603",,***,,***,,***,,***,,"2,130,227",,0,,3,,2,,1,,"5,410",,80.3,,87,,1,,8,,5,,1,,***,
2015100000,2015,24543,Mie-ken Kihoku-cho,,"16,338",,"6,899",,73,,344,,***,,***,,"25,653",,"3,079",,***,,***,,***,,***,,"2,483,457",,3,,13,,4,,0,,"7,166",,80,,87.3,,2,,15,,8,,2,,***,
2015100000,2015,24561,Mie-ken Mihama-cho,,"8,741",,"3,279",,47,,136,,***,,***,,"8,813",,"3,109",,***,,***,,***,,***,,"1,413,680",,0,,4,,3,,1,,"4,217",,80.8,,87.2,,1,,9,,3,,1,,***,
2015100000,2015,24562,Mie-ken Kiho-cho,,"11,207",,"3,786",,84,,153,,***,,***,,"7,962",,"1,892",,***,,***,,***,,***,,"1,631,847",,1,,6,,2,,0,,"4,910",,80.4,,87.5,,0,,6,,6,,2,,***,
2015100000,2015,25201,Shiga-ken Otsu-shi,,"340,973",,"83,118",,"2,925",,"2,861",,***,,***,,"46,451",,"12,309",,***,,***,,***,,***,,"48,698,091",,42,,38,,21,,14,,"153,125",,81.9,,87.7,,15,,278,,140,,10,,***,
2015100000,2015,25202,Shiga-ken Hikone-shi,,"113,679",,"26,223",,973,,"1,003",,***,,***,,"19,687",,"7,270",,***,,***,,***,,***,,"15,402,326",,12,,17,,8,,7,,"55,589",,81.7,,87.6,,3,,93,,54,,5,,***,
2015100000,2015,25203,Shiga-ken Nagahama-shi,,"118,193",,"31,244",,951,,"1,319",,***,,***,,"68,102",,"16,424",,***,,***,,***,,***,,"17,346,189",,9,,27,,13,,6,,"57,434",,81.4,,87.6,,4,,92,,52,,5,,***,
2015100000,2015,25204,Shiga-ken Omihachiman-shi,,"81,312",,"20,726",,791,,745,,***,,***,,"17,745",,"7,986",,***,,***,,***,,***,,"10,721,557",,9,,13,,5,,4,,"39,238",,81.9,,87.5,,3,,51,,31,,3,,***,
2015100000,2015,25206,Shiga-ken Kusatsu-shi,,"137,247",,"26,879",,"1,292",,850,,***,,***,,"6,782",,"4,609",,***,,***,,***,,***,,"17,613,835",,14,,13,,7,,6,,"64,158",,82.6,,87.9,,6,,117,,60,,1,,***,
2015100000,2015,25207,Shiga-ken Moriyama-shi,,"79,859",,"16,381",,822,,571,,***,,***,,"5,574",,"4,536",,***,,***,,***,,***,,"9,435,744",,7,,9,,6,,3,,"38,428",,82.2,,87.6,,3,,62,,31,,2,,***,
2015100000,2015,25208,Shiga-ken Ritto-shi,,"66,749",,"11,721",,950,,383,,***,,***,,"5,269",,"2,974",,***,,***,,***,,***,,"7,951,185",,9,,9,,3,,2,,"32,798",,81.9,,87.5,,1,,48,,23,,3,,***,
2015100000,2015,25209,Shiga-ken Koka-shi,,"90,901",,"23,205",,687,,920,,***,,***,,"48,162",,"15,707",,***,,***,,***,,***,,"11,401,599",,7,,23,,7,,4,,"45,768",,81.6,,87.6,,5,,54,,32,,4,,***,
2015100000,2015,25210,Shiga-ken Yasu-shi,,"49,889",,"11,956",,483,,446,,***,,***,,"8,014",,"4,804",,***,,***,,***,,***,,"7,359,181",,7,,6,,3,,1,,"24,350",,81.7,,87.2,,3,,41,,20,,0,,***,
2015100000,2015,25211,Shiga-ken Konan-shi,,"54,289",,"11,576",,500,,363,,***,,***,,"7,040",,"3,307",,***,,***,,***,,***,,"6,550,623",,6,,9,,4,,2,,"27,404",,81.6,,87.5,,2,,34,,19,,3,,***,
2015100000,2015,25212,Shiga-ken Takashima-shi,,"50,025",,"16,018",,279,,647,,***,,***,,"69,305",,"11,807",,***,,***,,***,,***,,"7,457,149",,4,,14,,6,,2,,"24,108",,81.8,,87.9,,3,,38,,19,,5,,***,
2015100000,2015,25213,Shiga-ken Higashiomi-shi,,"114,180",,"28,095",,980,,"1,110",,***,,***,,"38,837",,"16,331",,***,,***,,***,,***,,"15,249,382",,16,,22,,10,,4,,"57,721",,81.5,,87.6,,7,,71,,40,,2,,***,
2015100000,2015,25214,Shiga-ken Maibara-shi,,"38,719",,"10,706",,303,,472,,***,,***,,"25,039",,"6,521",,***,,***,,***,,***,,"6,721,451",,3,,10,,7,,2,,"19,122",,81.6,,87.5,,0,,24,,14,,2,,***,
2015100000,2015,25383,Shiga-ken Hino-cho,,"21,873",,"6,088",,167,,256,,***,,***,,"11,760",,"5,534",,***,,***,,***,,***,,"2,886,216",,6,,5,,1,,1,,"11,232",,81.5,,87.5,,1,,13,,8,,1,,***,
2015100000,2015,25384,Shiga-ken Ryuo-cho,,"12,434",,"2,970",,92,,115,,***,,***,,"4,455",,"2,862",,***,,***,,***,,***,,"1,471,975",,2,,2,,1,,0,,"6,987",,81.7,,87.5,,0,,8,,5,,1,,***,
2015100000,2015,25425,Shiga-ken Aisho-cho,,"20,778",,"4,487",,249,,183,,***,,***,,"3,797",,"2,859",,***,,***,,***,,***,,"3,554,567",,2,,4,,2,,1,,"10,413",,81.2,,87.5,,0,,10,,8,,0,,***,
2015100000,2015,25441,Shiga-ken Toyosato-cho,,"7,422",,"1,959",,68,,83,,***,,***,,780,,780,,***,,***,,***,,***,,"1,154,596",,1,,2,,1,,0,,"3,284",,81.7,,87.5,,1,,4,,1,,0,,***,
2015100000,2015,25442,Shiga-ken Kora-cho,,"7,039",,"2,098",,55,,85,,***,,***,,"1,363",,"1,188",,***,,***,,***,,***,,"1,331,155",,2,,2,,1,,0,,"3,285",,81.5,,87.3,,0,,2,,1,,0,,***,
2015100000,2015,25443,Shiga-ken Taga-cho,,"7,355",,"2,427",,55,,95,,***,,***,,"13,577",,"1,960",,***,,***,,***,,***,,"1,208,725",,2,,2,,1,,0,,"3,532",,81.8,,87.5,,0,,6,,1,,1,,***,
2015100000,2015,26100,Kyoto-fu Kyoto-shi,,"1,475,183",,"381,132",,"11,070",,"13,768",,***,,***,,"82,783",,"21,813",,***,,***,,***,,***,,"293,576,270",,119,,184,,101,,53,,"665,209",,81.5,,87.4,,104,,"1,592",,827,,37,,***,
2015100000,2015,26101,Kyoto-fu Kyoto-shi Kita-ku,,"119,474",,"32,027",,770,,"1,175",,***,,***,,"9,488",,"1,602",,***,,***,,***,,***,,-,,9,,21,,8,,4,,"53,792",,81.7,,87.6,,10,,146,,75,,4,,***,
2015100000,2015,26102,Kyoto-fu Kyoto-shi Kamigyo-ku,,"85,113",,"21,538",,487,,843,,***,,***,,703,,703,,***,,***,,***,,***,,-,,13,,9,,6,,3,,"38,710",,81.6,,87.5,,7,,98,,62,,1,,***,
2015100000,2015,26103,Kyoto-fu Kyoto-shi Sakyo-ku,,"168,266",,"43,834",,"1,074",,"1,541",,***,,***,,"24,677",,"3,155",,***,,***,,***,,***,,-,,16,,26,,15,,7,,"71,682",,82.3,,88.1,,15,,207,,102,,3,,***,
2015100000,2015,26104,Kyoto-fu Kyoto-shi Nakagyo-ku,,"109,341",,"26,138",,915,,985,,***,,***,,741,,741,,***,,***,,***,,***,,-,,6,,11,,9,,7,,"52,456",,81.6,,87.6,,9,,218,,112,,2,,***,
2015100000,2015,26105,Kyoto-fu Kyoto-shi Higashiyama-ku,,"39,044",,"12,238",,242,,519,,***,,***,,748,,590,,***,,***,,***,,***,,-,,3,,3,,6,,5,,"17,595",,81.1,,87,,4,,51,,27,,2,,***,
2015100000,2015,26106,Kyoto-fu Kyoto-shi Shimogyo-ku,,"82,668",,"18,184",,656,,770,,***,,***,,678,,678,,***,,***,,***,,***,,-,,10,,9,,5,,2,,"40,243",,80.8,,86.7,,9,,175,,76,,0,,***,
2015100000,2015,26107,Kyoto-fu Kyoto-shi Minami-ku,,"99,927",,"24,161",,890,,903,,***,,***,,"1,581",,"1,581",,***,,***,,***,,***,,-,,3,,11,,6,,4,,"47,052",,80.7,,86.7,,7,,85,,43,,2,,***,
2015100000,2015,26108,Kyoto-fu Kyoto-shi Ukyo-ku,,"204,262",,"53,086",,"1,538",,"1,815",,***,,***,,"29,207",,"3,829",,***,,***,,***,,***,,-,,14,,25,,14,,7,,"93,062",,81.7,,87.7,,11,,166,,87,,7,,***,
2015100000,2015,26109,Kyoto-fu Kyoto-shi Fushimi-ku,,"280,655",,"73,539",,"2,167",,"2,635",,***,,***,,"6,166",,"4,712",,***,,***,,***,,***,,-,,21,,37,,17,,8,,"122,905",,80.9,,87,,18,,228,,119,,11,,***,
2015100000,2015,26110,Kyoto-fu Kyoto-shi Yamashina-ku,,"135,471",,"38,612",,"1,027",,"1,314",,***,,***,,"2,870",,"1,540",,***,,***,,***,,***,,-,,10,,14,,7,,2,,"59,490",,81.5,,88.1,,7,,105,,57,,3,,***,
2015100000,2015,26111,Kyoto-fu Kyoto-shi Nishikyo-ku,,"150,962",,"37,775",,"1,304",,"1,268",,***,,***,,"5,924",,"2,682",,***,,***,,***,,***,,-,,14,,18,,8,,4,,"68,222",,82.2,,87.3,,7,,113,,67,,2,,***,
2015100000,2015,26201,Kyoto-fu Fukuchiyama-shi,,"78,935",,"22,787",,720,,"1,044",,***,,***,,"55,254",,"13,425",,***,,***,,***,,***,,"13,715,272",,5,,23,,11,,7,,"39,543",,80.6,,87.1,,6,,77,,38,,10,,***,
2015100000,2015,26202,Kyoto-fu Maizuru-shi,,"83,990",,"25,428",,748,,"1,048",,***,,***,,"34,212",,"7,255",,***,,***,,***,,***,,"12,472,380",,14,,18,,7,,4,,"39,926",,80.7,,87.1,,8,,62,,33,,5,,***,
2015100000,2015,26203,Kyoto-fu Ayabe-shi,,"33,821",,"12,448",,220,,521,,***,,***,,"34,710",,"8,095",,***,,***,,***,,***,,"5,351,517",,3,,10,,6,,2,,"16,211",,81.2,,87.6,,3,,26,,14,,4,,***,
2015100000,2015,26204,Kyoto-fu Uji-shi,,"184,678",,"49,549",,"1,330",,"1,688",,***,,***,,"6,754",,"3,377",,***,,***,,***,,***,,"27,541,828",,13,,22,,11,,6,,"81,764",,81.5,,87.1,,11,,137,,82,,6,,***,
2015100000,2015,26205,Kyoto-fu Miyazu-shi,,"18,426",,"7,362",,98,,338,,***,,***,,"17,274",,"3,485",,***,,***,,***,,***,,"3,287,475",,4,,6,,4,,3,,"8,657",,80.9,,87.1,,1,,23,,8,,2,,***,
2015100000,2015,26206,Kyoto-fu Kameoka-shi,,"89,479",,"23,457",,642,,812,,***,,***,,"22,480",,"7,178",,***,,***,,***,,***,,"12,570,675",,5,,18,,8,,2,,"42,864",,82.1,,87.1,,5,,58,,35,,6,,***,
2015100000,2015,26207,Kyoto-fu Joyo-shi,,"76,869",,"23,922",,550,,756,,***,,***,,"3,271",,"2,253",,***,,***,,***,,***,,"10,690,830",,7,,10,,5,,2,,"34,404",,81.5,,87.2,,6,,58,,31,,6,,***,
2015100000,2015,26208,Kyoto-fu Muko-shi,,"53,380",,"14,320",,429,,414,,***,,***,,772,,690,,***,,***,,***,,***,,"7,970,330",,3,,7,,3,,2,,"25,008",,82.1,,87.5,,1,,45,,27,,5,,***,
2015100000,2015,26209,Kyoto-fu Nagaokakyo-shi,,"80,090",,"20,546",,714,,584,,***,,***,,"1,917",,"1,125",,***,,***,,***,,***,,"11,473,676",,5,,10,,5,,3,,"36,931",,82.4,,87.5,,6,,75,,40,,3,,***,
2015100000,2015,26210,Kyoto-fu Yawata-shi,,"72,664",,"20,507",,509,,665,,***,,***,,"2,435",,"2,270",,***,,***,,***,,***,,"12,636,027",,7,,8,,4,,2,,"32,098",,81.1,,87.2,,4,,38,,27,,1,,***,
2015100000,2015,26211,Kyoto-fu Kyotanabe-shi,,"70,835",,"15,943",,531,,485,,***,,***,,"4,292",,"2,973",,***,,***,,***,,***,,"9,200,005",,10,,9,,4,,2,,"30,737",,82.1,,87.6,,3,,53,,28,,5,,***,
2015100000,2015,26212,Kyoto-fu Kyotango-shi,,"55,054",,"19,421",,357,,832,,***,,***,,"50,143",,"12,153",,***,,***,,***,,***,,"9,400,781",,6,,20,,6,,5,,"28,457",,80.2,,87.7,,4,,33,,19,,4,,***,
2015100000,2015,26213,Kyoto-fu Nantan-shi,,"33,145",,"10,957",,188,,509,,***,,***,,"61,640",,"7,815",,***,,***,,***,,***,,"5,621,323",,3,,11,,6,,5,,"15,945",,80.7,,87.3,,3,,35,,12,,8,,***,
2015100000,2015,26214,Kyoto-fu Kizugawa-shi,,"72,840",,"16,648",,664,,526,,***,,***,,"8,513",,"5,037",,***,,***,,***,,***,,"9,984,292",,4,,14,,5,,2,,"32,271",,81.9,,87.6,,1,,59,,24,,5,,***,
2015100000,2015,26303,Kyoto-fu Oyamazaki-cho,,"15,181",,"4,112",,134,,172,,***,,***,,597,,409,,***,,***,,***,,***,,"1,885,762",,1,,2,,1,,0,,"7,134",,81.7,,87.2,,0,,7,,7,,1,,***,
2015100000,2015,26322,Kyoto-fu Kumiyama-cho,,"15,805",,"4,510",,127,,143,,***,,***,,"1,386",,"1,363",,***,,***,,***,,***,,"2,120,759",,3,,3,,1,,1,,"7,495",,81.3,,87.4,,1,,7,,6,,2,,***,
2015100000,2015,26343,Kyoto-fu Ide-cho,,"7,910",,"2,462",,42,,87,,***,,***,,"1,804",,708,,***,,***,,***,,***,,"1,143,203",,0,,3,,1,,0,,"3,474",,80.4,,87.6,,0,,4,,1,,2,,***,
2015100000,2015,26344,Kyoto-fu Ujitawara-cho,,"9,319",,"2,488",,53,,85,,***,,***,,"5,816",,"1,410",,***,,***,,***,,***,,"1,192,718",,1,,2,,1,,0,,"4,929",,81.6,,87,,0,,4,,3,,2,,***,
2015100000,2015,26364,Kyoto-fu Kasagi-cho,,"1,368",,627,,5,,30,,***,,***,,"2,352",,471,,***,,***,,***,,***,,"337,324",,0,,1,,0,,0,,599,,80.6,,87.3,,0,,1,,1,,1,,***,
2015100000,2015,26365,Kyoto-fu Wazuka-cho,,"3,956",,"1,606",,11,,65,,***,,***,,"6,493",,"1,698",,***,,***,,***,,***,,"775,342",,0,,1,,1,,0,,"1,933",,81.3,,87.3,,0,,4,,1,,1,,***,
2015100000,2015,26366,Kyoto-fu Seika-cho,,"36,376",,"7,838",,286,,243,,***,,***,,"2,568",,"1,956",,***,,***,,***,,***,,"4,179,226",,3,,5,,3,,1,,"16,393",,81.9,,87.8,,2,,27,,19,,1,,***,
2015100000,2015,26367,Kyoto-fu Minamiyamashiro-mura,,"2,652",,"1,105",,8,,48,,***,,***,,"6,411",,"1,791",,***,,***,,***,,***,,"414,724",,0,,1,,1,,0,,"1,305",,81.1,,87.1,,0,,1,,2,,0,,***,
2015100000,2015,26407,Kyoto-fu Kyotamba-cho,,"14,453",,"5,769",,72,,239,,***,,***,,"30,309",,"5,225",,***,,***,,***,,***,,"2,363,182",,1,,5,,3,,1,,"7,203",,81.4,,87.3,,2,,6,,7,,1,,***,
2015100000,2015,26463,Kyoto-fu Ine-cho,,"2,110",,977,,5,,52,,***,,***,,"6,195",,"1,105",,***,,***,,***,,***,,"461,949",,0,,2,,1,,1,,"1,023",,80.8,,87.3,,0,,3,,1,,2,,***,
2015100000,2015,26465,Kyoto-fu Yosano-cho,,"21,834",,"7,498",,149,,341,,***,,***,,"10,838",,"2,556",,***,,***,,***,,***,,"3,179,296",,3,,9,,3,,1,,"11,132",,81.1,,87.2,,1,,17,,8,,2,,***,
2015100000,2015,27100,Osaka-fu Osaka-shi,,"2,691,185",,"668,698",,"22,351",,"27,518",,***,,***,,"22,521",,"22,521",,***,,***,,***,,***,,"711,758,020",,186,,304,,154,,90,,"1,120,195",,78.8,,86.2,,184,,"3,403",,"2,261",,56,,***,
2015100000,2015,27102,Osaka-fu Osaka-shi Miyakojima-ku,,"104,727",,"24,281",,879,,956,,***,,***,,608,,608,,***,,***,,***,,***,,-,,5,,10,,5,,4,,"44,395",,79,,86.8,,9,,122,,74,,2,,***,
2015100000,2015,27103,Osaka-fu Osaka-shi Fukushima-ku,,"72,484",,"14,181",,831,,528,,***,,***,,467,,467,,***,,***,,***,,***,,-,,7,,9,,3,,1,,"33,473",,80.2,,86.4,,6,,86,,64,,1,,***,
2015100000,2015,27104,Osaka-fu Osaka-shi Konohana-ku,,"66,656",,"17,285",,614,,687,,***,,***,,"1,925",,"1,925",,***,,***,,***,,***,,-,,4,,8,,5,,2,,"29,367",,79.2,,85.8,,3,,57,,34,,2,,***,
2015100000,2015,27106,Osaka-fu Osaka-shi Nishi-ku,,"92,430",,"14,491",,"1,101",,595,,***,,***,,521,,521,,***,,***,,***,,***,,-,,7,,9,,3,,1,,"40,999",,79.9,,86.5,,8,,108,,87,,3,,***,
2015100000,2015,27107,Osaka-fu Osaka-shi Minato-ku,,"82,035",,"21,692",,596,,916,,***,,***,,786,,786,,***,,***,,***,,***,,-,,3,,11,,5,,2,,"34,852",,78.5,,86.2,,3,,79,,51,,2,,***,
2015100000,2015,27108,Osaka-fu Osaka-shi Taisho-ku,,"65,141",,"19,548",,449,,850,,***,,***,,943,,943,,***,,***,,***,,***,,-,,6,,10,,4,,3,,"28,749",,78.2,,85.7,,5,,67,,44,,3,,***,
2015100000,2015,27109,Osaka-fu Osaka-shi Tennoji-ku,,"75,729",,"14,529",,770,,497,,***,,***,,484,,484,,***,,***,,***,,***,,-,,10,,8,,9,,12,,"32,142",,81,,86.7,,9,,144,,72,,3,,***,
2015100000,2015,27111,Osaka-fu Osaka-shi Naniwa-ku,,"69,766",,"12,738",,593,,628,,***,,***,,439,,439,,***,,***,,***,,***,,-,,4,,8,,3,,1,,"24,996",,77.5,,85.3,,4,,74,,59,,1,,***,
2015100000,2015,27113,Osaka-fu Osaka-shi Nishiyodogawa-ku,,"95,490",,"23,332",,737,,"1,006",,***,,***,,"1,422",,"1,422",,***,,***,,***,,***,,-,,5,,14,,4,,3,,"41,055",,78.6,,86,,6,,64,,61,,2,,***,
2015100000,2015,27114,Osaka-fu Osaka-shi Higashiyodogawa-ku,,"175,530",,"41,124",,"1,398",,"1,628",,***,,***,,"1,327",,"1,327",,***,,***,,***,,***,,-,,8,,17,,9,,5,,"71,736",,79,,86.5,,5,,147,,98,,2,,***,
2015100000,2015,27115,Osaka-fu Osaka-shi Higashinari-ku,,"80,563",,"20,316",,627,,837,,***,,***,,454,,454,,***,,***,,***,,***,,-,,7,,11,,4,,0,,"35,359",,79.6,,85.9,,10,,102,,65,,2,,***,
2015100000,2015,27116,Osaka-fu Osaka-shi Ikuno-ku,,"130,167",,"40,621",,766,,"1,512",,***,,***,,837,,837,,***,,***,,***,,***,,-,,7,,19,,10,,6,,"48,527",,78.9,,86.5,,19,,150,,92,,3,,***,
2015100000,2015,27117,Osaka-fu Osaka-shi Asahi-ku,,"91,608",,"26,834",,703,,"1,088",,***,,***,,632,,632,,***,,***,,***,,***,,-,,9,,10,,5,,3,,"36,462",,79.4,,86.3,,7,,108,,72,,2,,***,
2015100000,2015,27118,Osaka-fu Osaka-shi Joto-ku,,"164,697",,"41,082",,"1,379",,"1,563",,***,,***,,838,,838,,***,,***,,***,,***,,-,,8,,17,,9,,4,,"72,500",,79.5,,86.5,,8,,154,,94,,2,,***,
2015100000,2015,27119,Osaka-fu Osaka-shi Abeno-ku,,"107,626",,"27,171",,951,,"1,095",,***,,***,,598,,598,,***,,***,,***,,***,,-,,14,,12,,7,,9,,"45,995",,80.4,,86.9,,7,,175,,107,,2,,***,
2015100000,2015,27120,Osaka-fu Osaka-shi Sumiyoshi-ku,,"154,239",,"41,553",,"1,250",,"1,616",,***,,***,,940,,940,,***,,***,,***,,***,,-,,13,,16,,11,,7,,"61,761",,79.6,,86.9,,9,,157,,125,,6,,***,
2015100000,2015,27121,Osaka-fu Osaka-shi Higashisumiyoshi-ku,,"126,299",,"36,601",,984,,"1,551",,***,,***,,975,,975,,***,,***,,***,,***,,-,,11,,15,,8,,1,,"52,021",,78.3,,86.4,,8,,145,,97,,2,,***,
2015100000,2015,27122,Osaka-fu Osaka-shi Nishinari-ku,,"111,883",,"41,187",,470,,"2,494",,***,,***,,737,,737,,***,,***,,***,,***,,-,,3,,11,,6,,2,,"34,696",,73.5,,84.4,,11,,132,,80,,2,,***,
2015100000,2015,27123,Osaka-fu Osaka-shi Yodogawa-ku,,"176,201",,"39,965",,"1,479",,"1,563",,***,,***,,"1,264",,"1,264",,***,,***,,***,,***,,-,,12,,17,,6,,4,,"76,120",,79.6,,86.4,,9,,183,,136,,2,,***,
2015100000,2015,27124,Osaka-fu Osaka-shi Tsurumi-ku,,"111,557",,"24,082",,"1,221",,945,,***,,***,,817,,817,,***,,***,,***,,***,,-,,6,,12,,5,,3,,"48,511",,79.7,,86.3,,7,,79,,58,,2,,***,
2015100000,2015,27125,Osaka-fu Osaka-shi Suminoe-ku,,"122,988",,"34,487",,868,,"1,285",,***,,***,,"2,061",,"2,061",,***,,***,,***,,***,,-,,8,,16,,8,,4,,"51,080",,79.2,,86.6,,5,,106,,82,,5,,***,
