YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
1995100000,1995,26206,Kyoto-fu Kameoka-shi,,"92,398",,"10,941",,857,,520,,***,,***,,***,,"6,880",,***,,***,,***,,***,,***,,7,,18,,8,,2,,"44,667",,***,,***,,***,,50,,***,,***,,"1,045",
1995100000,1995,26207,Kyoto-fu Joyo-shi,,"85,398",,"9,209",,647,,424,,***,,***,,***,,"2,245",,***,,***,,***,,***,,***,,9,,10,,5,,2,,"42,464",,***,,***,,***,,52,,***,,***,,796,
1995100000,1995,26208,Kyoto-fu Muko-shi,,"53,290",,"5,812",,580,,292,,***,,***,,***,,662,,***,,***,,***,,***,,***,,3,,6,,3,,2,,"27,218",,***,,***,,***,,34,,***,,***,,538,
1995100000,1995,26209,Kyoto-fu Nagaokakyo-shi,,"78,697",,"8,462",,767,,399,,***,,***,,***,,"1,110",,***,,***,,***,,***,,***,,5,,10,,4,,2,,"39,598",,***,,***,,***,,61,,***,,***,,606,
1995100000,1995,26210,Kyoto-fu Yawata-shi,,"75,779",,"7,223",,778,,390,,***,,***,,***,,"2,244",,***,,***,,***,,***,,***,,12,,10,,4,,2,,"35,901",,***,,***,,***,,28,,***,,***,,967,
1995100000,1995,26211,Kyoto-fu Kyotanabe-shi,,"53,040",,"5,840",,367,,306,,***,,***,,***,,"2,806",,***,,***,,***,,***,,***,,9,,9,,4,,2,,"24,556",,***,,***,,***,,33,,***,,***,,980,
1995100000,1995,26212,Kyoto-fu Kyotango-shi,,"67,208",,"14,896",,634,,683,,***,,***,,***,,"11,536",,***,,***,,***,,***,,***,,-,,32,,10,,-,,"38,003",,***,,***,,***,,30,,***,,***,,377,
1995100000,1995,26213,Kyoto-fu Nantan-shi,,"37,841",,"8,087",,289,,436,,***,,***,,***,,"7,070",,***,,***,,***,,***,,***,,-,,17,,4,,-,,"18,833",,***,,***,,***,,32,,***,,***,,195,
1995100000,1995,26214,Kyoto-fu Kizugawa-shi,,"52,436",,"6,798",,451,,336,,***,,***,,***,,"4,901",,***,,***,,***,,***,,***,,-,,12,,4,,-,,"25,057",,***,,***,,***,,36,,***,,***,,456,
1995100000,1995,26303,Kyoto-fu Oyamazaki-cho,,"15,879",,"1,851",,118,,87,,***,,***,,***,,407,,***,,***,,***,,***,,***,,1,,2,,1,,-,,"8,099",,***,,***,,***,,9,,***,,***,,132,
1995100000,1995,26322,Kyoto-fu Kumiyama-cho,,"18,133",,"1,894",,224,,104,,***,,***,,***,,"1,363",,***,,***,,***,,***,,***,,3,,3,,1,,1,,"9,678",,***,,***,,***,,7,,***,,***,,221,
1995100000,1995,26343,Kyoto-fu Ide-cho,,"9,438",,"1,432",,81,,78,,***,,***,,***,,658,,***,,***,,***,,***,,***,,-,,3,,1,,-,,"4,418",,***,,***,,***,,3,,***,,***,,139,
1995100000,1995,26344,Kyoto-fu Ujitawara-cho,,"9,122",,"1,467",,83,,78,,***,,***,,***,,"1,283",,***,,***,,***,,***,,***,,-,,3,,1,,-,,"4,550",,***,,***,,***,,3,,***,,***,,76,
1995100000,1995,26364,Kyoto-fu Kasagi-cho,,"2,223",,489,,15,,27,,***,,***,,***,,422,,***,,***,,***,,***,,***,,-,,1,,-,,-,,"1,065",,***,,***,,***,,1,,***,,***,,16,
1995100000,1995,26365,Kyoto-fu Wazuka-cho,,"5,921",,"1,251",,30,,68,,***,,***,,***,,"1,580",,***,,***,,***,,***,,***,,-,,1,,1,,-,,"3,005",,***,,***,,***,,3,,***,,***,,21,
1995100000,1995,26366,Kyoto-fu Seika-cho,,"22,691",,"2,708",,229,,147,,***,,***,,***,,"1,463",,***,,***,,***,,***,,***,,2,,4,,2,,1,,"10,695",,***,,***,,***,,10,,***,,***,,180,
1995100000,1995,26367,Kyoto-fu Minamiyamashiro-mura,,"4,024",,823,,19,,32,,***,,***,,***,,"1,755",,***,,***,,***,,***,,***,,-,,4,,1,,-,,"2,151",,***,,***,,***,,3,,***,,***,,32,
1995100000,1995,26407,Kyoto-fu Kyotamba-cho,,"18,785",,"4,789",,137,,220,,***,,***,,***,,"5,002",,***,,***,,***,,***,,***,,-,,11,,3,,-,,"9,960",,***,,***,,***,,6,,***,,***,,86,
1995100000,1995,26463,Kyoto-fu Ine-cho,,"3,361",,"1,045",,24,,50,,***,,***,,***,,"1,019",,***,,***,,***,,***,,***,,-,,3,,2,,1,,"1,850",,***,,***,,***,,3,,***,,***,,7,
1995100000,1995,26465,Kyoto-fu Yosano-cho,,"25,939",,"5,606",,242,,282,,***,,***,,***,,"2,525",,***,,***,,***,,***,,***,,3,,9,,3,,-,,"14,837",,***,,***,,***,,16,,***,,***,,146,
1995100000,1995,27100,Osaka-fu Osaka-shi,,"2,602,421",,"365,883",,"24,467",,"20,861",,***,,***,,***,,"22,066",,***,,***,,***,,***,,***,,213,,312,,155,,99,,"1,336,176",,***,,***,,***,,-,,***,,***,,"77,364",
1995100000,1995,27102,Osaka-fu Osaka-shi Miyakojima-ku,,"98,045",,"12,154",,992,,678,,***,,***,,***,,605,,***,,***,,***,,***,,***,,5,,10,,5,,4,,"50,738",,***,,***,,***,,-,,***,,***,,"3,055",
1995100000,1995,27103,Osaka-fu Osaka-shi Fukushima-ku,,"55,104",,"8,739",,506,,475,,***,,***,,***,,467,,***,,***,,***,,***,,***,,7,,10,,4,,1,,"30,293",,***,,***,,***,,-,,***,,***,,"1,729",
1995100000,1995,27104,Osaka-fu Osaka-shi Konohana-ku,,"68,529",,"9,355",,675,,552,,***,,***,,***,,"1,537",,***,,***,,***,,***,,***,,4,,8,,3,,2,,"35,260",,***,,***,,***,,-,,***,,***,,"1,233",
1995100000,1995,27106,Osaka-fu Osaka-shi Nishi-ku,,"58,674",,"7,563",,487,,395,,***,,***,,***,,520,,***,,***,,***,,***,,***,,7,,9,,3,,1,,"32,741",,***,,***,,***,,-,,***,,***,,"1,628",
1995100000,1995,27107,Osaka-fu Osaka-shi Minato-ku,,"89,527",,"11,474",,893,,736,,***,,***,,***,,790,,***,,***,,***,,***,,***,,3,,11,,5,,3,,"47,002",,***,,***,,***,,-,,***,,***,,"1,777",
1995100000,1995,27108,Osaka-fu Osaka-shi Taisho-ku,,"78,372",,"10,270",,739,,637,,***,,***,,***,,921,,***,,***,,***,,***,,***,,7,,11,,4,,4,,"39,611",,***,,***,,***,,-,,***,,***,,"1,638",
1995100000,1995,27109,Osaka-fu Osaka-shi Tennoji-ku,,"55,611",,"8,278",,447,,396,,***,,***,,***,,480,,***,,***,,***,,***,,***,,10,,8,,9,,12,,"29,085",,***,,***,,***,,-,,***,,***,,"2,556",
1995100000,1995,27111,Osaka-fu Osaka-shi Naniwa-ku,,"49,122",,"7,221",,406,,477,,***,,***,,***,,437,,***,,***,,***,,***,,***,,4,,9,,3,,1,,"24,057",,***,,***,,***,,-,,***,,***,,"2,755",
1995100000,1995,27113,Osaka-fu Osaka-shi Nishiyodogawa-ku,,"91,134",,"12,429",,856,,706,,***,,***,,***,,"1,423",,***,,***,,***,,***,,***,,6,,13,,4,,3,,"47,261",,***,,***,,***,,-,,***,,***,,"1,540",
1995100000,1995,27114,Osaka-fu Osaka-shi Higashiyodogawa-ku,,"185,931",,"20,161",,"2,216",,"1,250",,***,,***,,***,,"1,326",,***,,***,,***,,***,,***,,9,,17,,9,,5,,"94,429",,***,,***,,***,,-,,***,,***,,"4,855",
1995100000,1995,27115,Osaka-fu Osaka-shi Higashinari-ku,,"78,736",,"13,277",,631,,701,,***,,***,,***,,455,,***,,***,,***,,***,,***,,8,,11,,4,,0,,"41,985",,***,,***,,***,,-,,***,,***,,"2,174",
1995100000,1995,27116,Osaka-fu Osaka-shi Ikuno-ku,,"149,271",,"25,109",,"1,043",,"1,185",,***,,***,,***,,838,,***,,***,,***,,***,,***,,11,,20,,10,,7,,"75,703",,***,,***,,***,,-,,***,,***,,"2,580",
1995100000,1995,27117,Osaka-fu Osaka-shi Asahi-ku,,"102,500",,"16,952",,848,,866,,***,,***,,***,,630,,***,,***,,***,,***,,***,,11,,10,,4,,3,,"51,880",,***,,***,,***,,-,,***,,***,,"2,740",
1995100000,1995,27118,Osaka-fu Osaka-shi Joto-ku,,"155,597",,"21,424",,"1,505",,"1,177",,***,,***,,***,,842,,***,,***,,***,,***,,***,,9,,17,,8,,4,,"81,608",,***,,***,,***,,-,,***,,***,,"3,030",
1995100000,1995,27119,Osaka-fu Osaka-shi Abeno-ku,,"102,753",,"18,564",,732,,967,,***,,***,,***,,599,,***,,***,,***,,***,,***,,15,,12,,9,,11,,"50,165",,***,,***,,***,,-,,***,,***,,"3,564",
1995100000,1995,27120,Osaka-fu Osaka-shi Sumiyoshi-ku,,"162,493",,"23,163",,"1,767",,"1,219",,***,,***,,***,,934,,***,,***,,***,,***,,***,,15,,15,,11,,7,,"80,688",,***,,***,,***,,-,,***,,***,,"2,993",
1995100000,1995,27121,Osaka-fu Osaka-shi Higashisumiyoshi-ku,,"141,447",,"23,085",,"1,283",,"1,231",,***,,***,,***,,975,,***,,***,,***,,***,,***,,13,,15,,8,,1,,"70,285",,***,,***,,***,,-,,***,,***,,"3,490",
1995100000,1995,27122,Osaka-fu Osaka-shi Nishinari-ku,,"141,849",,"25,185",,813,,"1,989",,***,,***,,***,,735,,***,,***,,***,,***,,***,,4,,15,,7,,3,,"71,470",,***,,***,,***,,-,,***,,***,,"3,423",
1995100000,1995,27123,Osaka-fu Osaka-shi Yodogawa-ku,,"162,022",,"20,121",,"1,429",,"1,145",,***,,***,,***,,"1,264",,***,,***,,***,,***,,***,,14,,17,,6,,4,,"86,850",,***,,***,,***,,-,,***,,***,,"4,836",
1995100000,1995,27124,Osaka-fu Osaka-shi Tsurumi-ku,,"97,843",,"10,555",,"1,224",,574,,***,,***,,***,,816,,***,,***,,***,,***,,***,,6,,10,,5,,3,,"48,415",,***,,***,,***,,-,,***,,***,,"1,831",
1995100000,1995,27125,Osaka-fu Osaka-shi Suminoe-ku,,"138,944",,"15,580",,"1,514",,917,,***,,***,,***,,"2,021",,***,,***,,***,,***,,***,,9,,14,,7,,3,,"67,143",,***,,***,,***,,-,,***,,***,,"4,009",
1995100000,1995,27126,Osaka-fu Osaka-shi Hirano-ku,,"200,556",,"23,067",,"2,479",,"1,369",,***,,***,,***,,"1,530",,***,,***,,***,,***,,***,,13,,25,,12,,4,,"100,566",,***,,***,,***,,-,,***,,***,,"3,828",
1995100000,1995,27127,Osaka-fu Osaka-shi Kita-ku,,"85,487",,"12,853",,641,,727,,***,,***,,***,,"1,033",,***,,***,,***,,***,,***,,13,,14,,6,,3,,"47,537",,***,,***,,***,,-,,***,,***,,"8,058",
1995100000,1995,27128,Osaka-fu Osaka-shi Chuo-ku,,"52,874",,"9,304",,341,,492,,***,,***,,***,,888,,***,,***,,***,,***,,***,,10,,9,,7,,9,,"31,404",,***,,***,,***,,-,,***,,***,,"8,042",
1995100000,1995,27140,Osaka-fu Sakai-shi,,"840,384",,"95,859",,"8,136",,"5,221",,***,,***,,***,,"14,517",,***,,***,,***,,***,,***,,63,,97,,45,,27,,"407,262",,***,,***,,***,,-,,***,,***,,"15,071",
1995100000,1995,27141,Osaka-fu Sakai-shi Sakai-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27142,Osaka-fu Sakai-shi Naka-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27143,Osaka-fu Sakai-shi Higashi-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27144,Osaka-fu Sakai-shi Nishi-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27145,Osaka-fu Sakai-shi Minami-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27146,Osaka-fu Sakai-shi Kita-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27147,Osaka-fu Sakai-shi Mihara-ku,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,***,,***,,***,,-,,-,,-,,-,,-,,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,27202,Osaka-fu Kishiwada-shi,,"194,818",,"25,119",,"2,115",,"1,266",,***,,***,,***,,"5,205",,***,,***,,***,,***,,***,,27,,24,,11,,5,,"92,930",,***,,***,,***,,-,,***,,***,,"3,481",
1995100000,1995,27203,Osaka-fu Toyonaka-shi,,"398,908",,"44,408",,"3,761",,"2,347",,***,,***,,***,,"3,636",,***,,***,,***,,***,,***,,46,,42,,21,,10,,"199,307",,***,,***,,***,,-,,***,,***,,"5,463",
1995100000,1995,27204,Osaka-fu Ikeda-shi,,"104,293",,"12,665",,929,,646,,***,,***,,***,,"1,645",,***,,***,,***,,***,,***,,19,,12,,6,,5,,"51,544",,***,,***,,***,,-,,***,,***,,"1,877",
1995100000,1995,27205,Osaka-fu Suita-shi,,"342,760",,"34,691",,"3,216",,"1,879",,***,,***,,***,,"3,573",,***,,***,,***,,***,,***,,34,,37,,20,,8,,"169,328",,***,,***,,***,,-,,***,,***,,"6,312",
1995100000,1995,27206,Osaka-fu Izumiotsu-shi,,"68,842",,"8,132",,843,,470,,***,,***,,***,,"1,227",,***,,***,,***,,***,,***,,9,,9,,3,,1,,"33,784",,***,,***,,***,,-,,***,,***,,"1,290",
1995100000,1995,27207,Osaka-fu Takatsuki-shi,,"362,270",,"39,027",,"3,735",,"2,032",,***,,***,,***,,"5,548",,***,,***,,***,,***,,***,,34,,46,,21,,11,,"177,015",,***,,***,,***,,-,,***,,***,,"4,161",
1995100000,1995,27208,Osaka-fu Kaizuka-shi,,"84,653",,"11,063",,906,,595,,***,,***,,***,,"2,583",,***,,***,,***,,***,,***,,14,,11,,5,,2,,"40,111",,***,,***,,***,,-,,***,,***,,"1,238",
1995100000,1995,27209,Osaka-fu Moriguchi-shi,,"157,306",,"18,346",,"1,552",,996,,***,,***,,***,,"1,272",,***,,***,,***,,***,,***,,17,,19,,11,,6,,"80,537",,***,,***,,***,,-,,***,,***,,"3,238",
1995100000,1995,27210,Osaka-fu Hirakata-shi,,"400,144",,"37,793",,"3,871",,"2,082",,***,,***,,***,,"5,720",,***,,***,,***,,***,,***,,36,,48,,21,,9,,"193,467",,***,,***,,***,,-,,***,,***,,"6,159",
1995100000,1995,27211,Osaka-fu Ibaraki-shi,,"258,233",,"25,534",,"2,619",,"1,409",,***,,***,,***,,"4,690",,***,,***,,***,,***,,***,,27,,31,,17,,9,,"129,897",,***,,***,,***,,-,,***,,***,,"3,919",
1995100000,1995,27212,Osaka-fu Yao-shi,,"276,664",,"31,608",,"2,858",,"1,839",,***,,***,,***,,"3,688",,***,,***,,***,,***,,***,,31,,29,,16,,7,,"136,822",,***,,***,,***,,-,,***,,***,,"4,113",
1995100000,1995,27213,Osaka-fu Izumisano-shi,,"92,583",,"12,181",,"1,000",,698,,***,,***,,***,,"3,398",,***,,***,,***,,***,,***,,9,,13,,5,,3,,"45,830",,***,,***,,***,,-,,***,,***,,"1,307",
1995100000,1995,27214,Osaka-fu Tondabayashi-shi,,"121,690",,"13,326",,"1,226",,648,,***,,***,,***,,"3,633",,***,,***,,***,,***,,***,,19,,17,,10,,5,,"55,435",,***,,***,,***,,-,,***,,***,,"1,284",
1995100000,1995,27215,Osaka-fu Neyagawa-shi,,"258,443",,"23,877",,"2,656",,"1,442",,***,,***,,***,,"2,395",,***,,***,,***,,***,,***,,17,,27,,14,,6,,"131,175",,***,,***,,***,,-,,***,,***,,"4,942",
1995100000,1995,27216,Osaka-fu Kawachinagano-shi,,"117,082",,"14,194",,"1,027",,738,,***,,***,,***,,"3,423",,***,,***,,***,,***,,***,,11,,14,,8,,4,,"52,974",,***,,***,,***,,-,,***,,***,,"1,386",
1995100000,1995,27217,Osaka-fu Matsubara-shi,,"134,457",,"14,994",,"1,358",,848,,***,,***,,***,,"1,666",,***,,***,,***,,***,,***,,14,,15,,7,,4,,"64,650",,***,,***,,***,,-,,***,,***,,"1,889",
1995100000,1995,27218,Osaka-fu Daito-shi,,"128,838",,"12,549",,"1,490",,731,,***,,***,,***,,"1,536",,***,,***,,***,,***,,***,,9,,16,,10,,5,,"63,722",,***,,***,,***,,-,,***,,***,,"4,055",
1995100000,1995,27219,Osaka-fu Izumi-shi,,"157,300",,"17,215",,"1,643",,966,,***,,***,,***,,"4,865",,***,,***,,***,,***,,***,,20,,20,,10,,4,,"73,127",,***,,***,,***,,-,,***,,***,,"3,015",
1995100000,1995,27220,Osaka-fu Minoh-shi,,"127,542",,"13,475",,"1,157",,687,,***,,***,,***,,"1,927",,***,,***,,***,,***,,***,,13,,14,,9,,5,,"60,745",,***,,***,,***,,-,,***,,***,,"2,318",
1995100000,1995,27221,Osaka-fu Kashiwara-shi,,"80,303",,"8,679",,822,,471,,***,,***,,***,,"1,798",,***,,***,,***,,***,,***,,9,,10,,6,,3,,"39,120",,***,,***,,***,,-,,***,,***,,"1,123",
1995100000,1995,27222,Osaka-fu Habikino-shi,,"117,735",,"14,439",,"1,159",,797,,***,,***,,***,,"2,385",,***,,***,,***,,***,,***,,14,,14,,7,,3,,"55,635",,***,,***,,***,,-,,***,,***,,"1,289",
1995100000,1995,27223,Osaka-fu Kadoma-shi,,"140,506",,"12,298",,"1,625",,809,,***,,***,,***,,"1,229",,***,,***,,***,,***,,***,,12,,17,,7,,3,,"73,877",,***,,***,,***,,-,,***,,***,,"2,867",
1995100000,1995,27224,Osaka-fu Settsu-shi,,"87,330",,"7,739",,897,,441,,***,,***,,***,,"1,487",,***,,***,,***,,***,,***,,7,,12,,5,,4,,"46,424",,***,,***,,***,,-,,***,,***,,"1,877",
1995100000,1995,27225,Osaka-fu Takaishi-shi,,"64,295",,"7,870",,775,,472,,***,,***,,***,,"1,135",,***,,***,,***,,***,,***,,9,,7,,5,,3,,"30,923",,***,,***,,***,,-,,***,,***,,975,
1995100000,1995,27226,Osaka-fu Fujiidera-shi,,"66,988",,"8,368",,692,,468,,***,,***,,***,,889,,***,,***,,***,,***,,***,,10,,7,,3,,3,,"32,206",,***,,***,,***,,-,,***,,***,,999,
1995100000,1995,27227,Osaka-fu Higashiosaka-shi,,"517,232",,"59,715",,"4,866",,"3,448",,***,,***,,***,,"5,172",,***,,***,,***,,***,,***,,43,,57,,31,,16,,"265,270",,***,,***,,***,,-,,***,,***,,"12,353",
1995100000,1995,27228,Osaka-fu Sennan-shi,,"61,688",,"7,237",,682,,421,,***,,***,,***,,"2,404",,***,,***,,***,,***,,***,,11,,11,,4,,2,,"27,780",,***,,***,,***,,-,,***,,***,,917,
1995100000,1995,27229,Osaka-fu Shijonawate-shi,,"53,763",,"5,205",,579,,315,,***,,***,,***,,"1,021",,***,,***,,***,,***,,***,,5,,8,,4,,2,,"27,402",,***,,***,,***,,-,,***,,***,,"1,125",
1995100000,1995,27230,Osaka-fu Katano-shi,,"72,404",,"6,943",,836,,394,,***,,***,,***,,"1,589",,***,,***,,***,,***,,***,,9,,10,,5,,2,,"34,815",,***,,***,,***,,-,,***,,***,,873,
1995100000,1995,27231,Osaka-fu Osakasayama-shi,,"57,647",,"5,927",,629,,303,,***,,***,,***,,"1,156",,***,,***,,***,,***,,***,,10,,7,,3,,1,,"26,596",,***,,***,,***,,-,,***,,***,,"1,084",
1995100000,1995,27232,Osaka-fu Hannan-shi,,"55,625",,"6,364",,471,,346,,***,,***,,***,,"1,549",,***,,***,,***,,***,,***,,11,,11,,4,,1,,"25,792",,***,,***,,***,,-,,***,,***,,768,
1995100000,1995,27301,Osaka-fu Shimamoto-cho,,"30,339",,"3,281",,268,,131,,***,,***,,***,,670,,***,,***,,***,,***,,***,,3,,4,,2,,1,,"14,278",,***,,***,,***,,-,,***,,***,,273,
1995100000,1995,27321,Osaka-fu Toyono-cho,,"26,617",,"2,919",,145,,144,,***,,***,,***,,"1,132",,***,,***,,***,,***,,***,,4,,5,,2,,1,,"11,500",,***,,***,,***,,-,,***,,***,,106,
1995100000,1995,27322,Osaka-fu Nose-cho,,"13,876",,"2,422",,145,,102,,***,,***,,***,,"2,006",,***,,***,,***,,***,,***,,1,,6,,2,,1,,"6,516",,***,,***,,***,,-,,***,,***,,73,
1995100000,1995,27341,Osaka-fu Tadaoka-cho,,"17,098",,"2,280",,154,,103,,***,,***,,***,,403,,***,,***,,***,,***,,***,,2,,2,,1,,0,,"8,308",,***,,***,,***,,-,,***,,***,,229,
1995100000,1995,27361,Osaka-fu Kumatori-cho,,"40,850",,"4,209",,318,,201,,***,,***,,***,,"1,160",,***,,***,,***,,***,,***,,2,,5,,4,,1,,"19,057",,***,,***,,***,,-,,***,,***,,490,
1995100000,1995,27362,Osaka-fu Tajiri-cho,,"6,285",,"1,025",,47,,61,,***,,***,,***,,386,,***,,***,,***,,***,,***,,1,,1,,1,,0,,"3,146",,***,,***,,***,,-,,***,,***,,116,
1995100000,1995,27366,Osaka-fu Misaki-cho,,"20,812",,"3,723",,145,,192,,***,,***,,***,,"1,218",,***,,***,,***,,***,,***,,3,,4,,1,,1,,"9,479",,***,,***,,***,,-,,***,,***,,218,
1995100000,1995,27381,Osaka-fu Taishi-cho,,"12,872",,"1,601",,132,,69,,***,,***,,***,,851,,***,,***,,***,,***,,***,,2,,2,,2,,1,,"5,968",,***,,***,,***,,-,,***,,***,,77,
1995100000,1995,27382,Osaka-fu Kanan-cho,,"15,913",,"2,459",,88,,110,,***,,***,,***,,"1,224",,***,,***,,***,,***,,***,,5,,5,,1,,0,,"6,983",,***,,***,,***,,-,,***,,***,,136,
1995100000,1995,27383,Osaka-fu Chihayaakasaka-mura,,"7,459",,"1,233",,36,,56,,***,,***,,***,,724,,***,,***,,***,,***,,***,,4,,4,,1,,1,,"3,600",,***,,***,,***,,-,,***,,***,,42,
1995100000,1995,28100,Hyogo-ken Kobe-shi,,"1,423,792",,"192,703",,"12,597",,"15,089",,***,,***,,***,,"30,624",,***,,***,,***,,***,,***,,192,,178,,102,,61,,"654,263",,***,,***,,***,,-,,***,,***,,"19,073",
1995100000,1995,28101,Hyogo-ken Kobe-shi Higashinada-ku,,"157,599",,"20,573",,"1,502",,"2,476",,***,,***,,***,,"2,182",,***,,***,,***,,***,,***,,24,,16,,10,,7,,"73,706",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28102,Hyogo-ken Kobe-shi Nada-ku,,"97,473",,"15,183",,775,,"1,845",,***,,***,,***,,"1,180",,***,,***,,***,,***,,***,,14,,13,,9,,6,,"46,710",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28105,Hyogo-ken Kobe-shi Hyogo-ku,,"98,856",,"18,926",,745,,"1,848",,***,,***,,***,,"1,022",,***,,***,,***,,***,,***,,14,,13,,7,,5,,"47,642",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28106,Hyogo-ken Kobe-shi Nagata-ku,,"96,807",,"16,673",,792,,"2,075",,***,,***,,***,,"1,030",,***,,***,,***,,***,,***,,16,,16,,12,,11,,"44,635",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28107,Hyogo-ken Kobe-shi Suma-ku,,"176,507",,"20,933",,"1,595",,"1,595",,***,,***,,***,,"2,068",,***,,***,,***,,***,,***,,26,,22,,14,,10,,"79,474",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28108,Hyogo-ken Kobe-shi Tarumi-ku,,"240,203",,"31,044",,"2,457",,"1,526",,***,,***,,***,,"2,399",,***,,***,,***,,***,,***,,25,,25,,12,,5,,"108,891",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28109,Hyogo-ken Kobe-shi Kita-ku,,"230,473",,"28,341",,"2,059",,"1,398",,***,,***,,***,,"9,167",,***,,***,,***,,***,,***,,33,,33,,16,,6,,"105,404",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28110,Hyogo-ken Kobe-shi Chuo-ku,,"103,711",,"16,784",,654,,"1,174",,***,,***,,***,,"1,759",,***,,***,,***,,***,,***,,18,,14,,19,,6,,"50,710",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28111,Hyogo-ken Kobe-shi Nishi-ku,,"222,163",,"24,246",,"2,018",,"1,152",,***,,***,,***,,"9,817",,***,,***,,***,,***,,***,,22,,26,,13,,5,,"97,091",,***,,***,,***,,-,,***,,***,,-,
1995100000,1995,28201,Hyogo-ken Himeji-shi,,"527,854",,"70,384",,"5,785",,"3,761",,***,,***,,***,,"22,350",,***,,***,,***,,***,,***,,80,,73,,39,,25,,"254,970",,***,,***,,***,,-,,***,,***,,"6,011",
1995100000,1995,28202,Hyogo-ken Amagasaki-shi,,"488,586",,"62,438",,"5,003",,"3,559",,***,,***,,***,,"4,969",,***,,***,,***,,***,,***,,55,,47,,25,,17,,"248,383",,***,,***,,***,,-,,***,,***,,"8,981",
1995100000,1995,28203,Hyogo-ken Akashi-shi,,"287,606",,"35,004",,"3,200",,"1,842",,***,,***,,***,,"4,819",,***,,***,,***,,***,,***,,30,,28,,14,,8,,"135,506",,***,,***,,***,,-,,***,,***,,"3,947",
1995100000,1995,28204,Hyogo-ken Nishinomiya-shi,,"390,389",,"48,417",,"3,626",,"3,787",,***,,***,,***,,"5,847",,***,,***,,***,,***,,***,,65,,44,,27,,17,,"188,899",,***,,***,,***,,-,,***,,***,,"5,289",
1995100000,1995,28205,Hyogo-ken Sumoto-shi,,"52,839",,"11,117",,499,,587,,***,,***,,***,,"7,746",,***,,***,,***,,***,,***,,7,,16,,7,,3,,"27,252",,***,,***,,***,,-,,***,,***,,362,
1995100000,1995,28206,Hyogo-ken Ashiya-shi,,"75,032",,"11,292",,593,,944,,***,,***,,***,,"1,004",,***,,***,,***,,***,,***,,15,,9,,5,,6,,"35,305",,***,,***,,***,,-,,***,,***,,"1,196",
